repr_type,pair,axis,mean_abs_projection_diff,mean_rel_projection_diff,mean_signed_projection_diff
embedding_matrix,zh_50m__vs__en_zh_a,elder->youth,0.20207051932811737,0.8914328813552856,-0.17022311687469482
embedding_matrix,zh_50m__vs__en_zh_a,taboo->permissive,0.19719189405441284,0.8868022561073303,0.14870451390743256
embedding_matrix,zh_50m__vs__en_zh_a,assimilation->pluralism,0.18727104365825653,0.8785839676856995,-0.14421361684799194
embedding_matrix,zh_50m__vs__en_zh_a,prayer->reason,0.1841849535703659,0.8738903999328613,0.16143456101417542
embedding_matrix,zh_50m__vs__en_zh_a,indigenous->diaspora,0.18188360333442688,0.8821119666099548,0.0453987717628479
embedding_matrix,zh_50m__vs__en_zh_a,individualism->collectivism,0.18073877692222595,0.8760638236999512,0.12381413578987122
embedding_matrix,zh_50m__vs__en_zh_a,tradition->modernity,0.1791561096906662,0.8783261775970459,-0.016923166811466217
embedding_matrix,zh_50m__vs__en_zh_a,solidarity->competition,0.1780044287443161,0.8810450434684753,-0.13137435913085938
embedding_matrix,zh_50m__vs__en_zh_a,lotus->rose,0.17763502895832062,0.8719972968101501,0.06618594378232956
embedding_matrix,zh_50m__vs__en_zh_a,kin->stranger,0.1768822968006134,0.8716234564781189,0.0686773955821991
embedding_matrix,zh_50m__vs__en_zh_a,clan->individual,0.17587822675704956,0.8826681971549988,-0.08154858648777008
embedding_matrix,zh_50m__vs__en_zh_a,patronage->meritocracy,0.16655777394771576,0.8772923350334167,-0.04039531946182251
embedding_matrix,zh_50m__vs__en_zh_a,fasting->feasting,0.16476264595985413,0.886586606502533,-0.008616974577307701
embedding_matrix,zh_50m__vs__en_zh_a,ancestor->novelty,0.16138823330402374,0.8824390769004822,-0.11995198577642441
embedding_matrix,zh_50m__vs__en_zh_a,modest->revealing,0.15602245926856995,0.8761532306671143,0.08872630447149277
embedding_matrix,zh_50m__vs__en_zh_a,federal->centralized,0.15496821701526642,0.8684586882591248,0.10651344060897827
embedding_matrix,zh_50m__vs__en_zh_a,sacred->secular,0.15328292548656464,0.8545913696289062,-0.053634852170944214
embedding_matrix,zh_50m__vs__en_zh_a,formal->casual,0.1492011398077011,0.8651058077812195,-0.06184468790888786
embedding_matrix,zh_50m__vs__en_zh_a,ornate->plain,0.14913423359394073,0.854043185710907,-0.08887184411287308
embedding_matrix,zh_50m__vs__en_zh_a,pilgrim->spectator,0.14655396342277527,0.857960045337677,-0.018951168283820152
embedding_matrix,zh_50m__vs__en_zh_a,script->image,0.14640702307224274,0.8559049367904663,0.0543404221534729
embedding_matrix,zh_50m__vs__en_zh_a,authority->deliberation,0.14615654945373535,0.8700323700904846,-0.025268813595175743
embedding_matrix,zh_50m__vs__en_zh_a,certainty->ambiguity,0.14610326290130615,0.8604561686515808,-0.012053076177835464
embedding_matrix,zh_50m__vs__en_zh_a,uniform->personalized,0.14228937029838562,0.8703166842460632,0.00920852366834879
embedding_matrix,zh_50m__vs__en_zh_a,rice->bread,0.13553692400455475,0.856770396232605,-0.02523520030081272
embedding_matrix,zh_50m__vs__en_zh_a,obedience->autonomy,0.13408511877059937,0.851872444152832,-0.03999520093202591
embedding_matrix,zh_50m__vs__en_zh_a,restraint->indulgence,0.12920606136322021,0.8511398434638977,0.0053148698061704636
embedding_matrix,zh_50m__vs__en_zh_a,hierarchy->equality,0.12676405906677246,0.8514543175697327,-0.034388184547424316
embedding_matrix,zh_50m__vs__en_zh_a,vegetarian->meat,0.12653176486492157,0.8508860468864441,-0.07756074517965317
embedding_matrix,zh_50m__vs__en_zh_a,ritual->routine,0.12350058555603027,0.8604288101196289,-0.062032874673604965
embedding_matrix,zh_50m__vs__en_zh_a,local->global,0.12304020673036575,0.7926738262176514,-0.04235522449016571
embedding_matrix,zh_50m__vs__en_zh_a,lunar->solar,0.1226472407579422,0.8619644045829773,-0.02959584817290306
embedding_matrix,zh_50m__vs__en_zh_a,dragon->eagle,0.1208043023943901,0.8485705852508545,0.027944477275013924
embedding_matrix,zh_50m__vs__en_zh_a,duty->freedom,0.12008823454380035,0.8714517951011658,-0.032816216349601746
embedding_matrix,zh_50m__vs__en_zh_a,black->gold,0.11840489506721497,0.8255670070648193,-0.060095276683568954
embedding_matrix,zh_50m__vs__en_zh_a,mother->father,0.11751297116279602,0.8336519002914429,-0.0750977024435997
embedding_matrix,zh_50m__vs__en_zh_a,mourning->celebration,0.11680597066879272,0.8477258086204529,-0.025350989773869514
embedding_matrix,zh_50m__vs__en_zh_a,spicy->mild,0.11620805412530899,0.8334621787071228,-0.006486179307103157
embedding_matrix,zh_50m__vs__en_zh_a,conformity->dissent,0.11533425748348236,0.8302045464515686,-0.021185070276260376
embedding_matrix,zh_50m__vs__en_zh_a,honor->shame,0.11388394981622696,0.826032817363739,0.027403449639678
embedding_matrix,zh_50m__vs__en_zh_a,fermented->fresh,0.11335089057683945,0.8373574018478394,-0.0638892874121666
embedding_matrix,zh_50m__vs__en_zh_a,lineage->mobility,0.11095064133405685,0.844925045967102,-0.022618072107434273
embedding_matrix,zh_50m__vs__en_zh_a,veiled->unveiled,0.10611021518707275,0.8206796646118164,0.001111309975385666
embedding_matrix,zh_50m__vs__en_zh_a,democracy->monarchy,0.10546255856752396,0.8317243456840515,0.011082250624895096
embedding_matrix,zh_50m__vs__en_zh_a,majority->minority,0.10271529108285904,0.8383037447929382,0.03800563886761665
embedding_matrix,zh_50m__vs__en_zh_a,homeland->migration,0.10003529489040375,0.838792622089386,-0.044171132147312164
embedding_matrix,zh_50m__vs__en_zh_a,white->red,0.09664546698331833,0.8265425562858582,-0.024542873725295067
embedding_matrix,zh_50m__vs__en_zh_a,customary->codified,0.09527339786291122,0.8330968022346497,-0.026672564446926117
embedding_matrix,zh_50m__vs__en_zh_a,tea->coffee,0.0891227275133133,0.798324704170227,-0.009280024096369743
embedding_matrix,zh_50m__vs__en_zh_a,pilgrimage->tourism,0.07319694757461548,0.8133983612060547,-0.006788518745452166
embedding_matrix,zh_50m__vs__en_zh_b,tradition->modernity,0.21497847139835358,0.8961402773857117,0.016718653962016106
embedding_matrix,zh_50m__vs__en_zh_b,taboo->permissive,0.21338552236557007,0.894582986831665,0.0025048446841537952
embedding_matrix,zh_50m__vs__en_zh_b,pilgrim->spectator,0.20517392456531525,0.8805196285247803,0.028876852244138718
embedding_matrix,zh_50m__vs__en_zh_b,modest->revealing,0.17771069705486298,0.8874836564064026,0.10598123073577881
embedding_matrix,zh_50m__vs__en_zh_b,uniform->personalized,0.17694906890392303,0.8755909204483032,0.14616599678993225
embedding_matrix,zh_50m__vs__en_zh_b,veiled->unveiled,0.1751318722963333,0.8859516978263855,0.06595829129219055
embedding_matrix,zh_50m__vs__en_zh_b,assimilation->pluralism,0.15962952375411987,0.8729425072669983,-0.09948903322219849
embedding_matrix,zh_50m__vs__en_zh_b,individualism->collectivism,0.1574985235929489,0.8643575310707092,0.10653138905763626
embedding_matrix,zh_50m__vs__en_zh_b,clan->individual,0.15735480189323425,0.8865732550621033,-0.08595043420791626
embedding_matrix,zh_50m__vs__en_zh_b,prayer->reason,0.15583397448062897,0.8668921589851379,0.08331510424613953
embedding_matrix,zh_50m__vs__en_zh_b,dragon->eagle,0.15521463751792908,0.8779692053794861,0.0019125726539641619
embedding_matrix,zh_50m__vs__en_zh_b,ancestor->novelty,0.152695894241333,0.8761755228042603,-0.10036186128854752
embedding_matrix,zh_50m__vs__en_zh_b,fasting->feasting,0.15054748952388763,0.8585569858551025,-0.07896202057600021
embedding_matrix,zh_50m__vs__en_zh_b,homeland->migration,0.15007507801055908,0.8661229610443115,-0.08699726313352585
embedding_matrix,zh_50m__vs__en_zh_b,kin->stranger,0.14993393421173096,0.8617658615112305,-0.07026384025812149
embedding_matrix,zh_50m__vs__en_zh_b,indigenous->diaspora,0.14886975288391113,0.8797608017921448,0.06193360686302185
embedding_matrix,zh_50m__vs__en_zh_b,restraint->indulgence,0.14691030979156494,0.8722211718559265,0.031164750456809998
embedding_matrix,zh_50m__vs__en_zh_b,majority->minority,0.14665375649929047,0.8518120050430298,-0.08074761182069778
embedding_matrix,zh_50m__vs__en_zh_b,sacred->secular,0.14600104093551636,0.8290130496025085,0.031724561005830765
embedding_matrix,zh_50m__vs__en_zh_b,customary->codified,0.145351842045784,0.8698217868804932,0.05023942515254021
embedding_matrix,zh_50m__vs__en_zh_b,authority->deliberation,0.14494630694389343,0.8649150133132935,-0.031071405857801437
embedding_matrix,zh_50m__vs__en_zh_b,lotus->rose,0.14172233641147614,0.8501859903335571,-0.021346326917409897
embedding_matrix,zh_50m__vs__en_zh_b,ritual->routine,0.13991232216358185,0.8583077788352966,0.07756014913320541
embedding_matrix,zh_50m__vs__en_zh_b,elder->youth,0.13645361363887787,0.8481593132019043,-0.0381864570081234
embedding_matrix,zh_50m__vs__en_zh_b,lunar->solar,0.13571596145629883,0.864262580871582,-0.056806717067956924
embedding_matrix,zh_50m__vs__en_zh_b,vegetarian->meat,0.1353563368320465,0.8583978414535522,-0.06880993396043777
embedding_matrix,zh_50m__vs__en_zh_b,democracy->monarchy,0.13495828211307526,0.8458847999572754,-0.036272644996643066
embedding_matrix,zh_50m__vs__en_zh_b,black->gold,0.1312902271747589,0.8423575162887573,-0.010031205601990223
embedding_matrix,zh_50m__vs__en_zh_b,pilgrimage->tourism,0.12647631764411926,0.8698946237564087,-0.08262383192777634
embedding_matrix,zh_50m__vs__en_zh_b,formal->casual,0.1263553649187088,0.8033058643341064,0.04952607303857803
embedding_matrix,zh_50m__vs__en_zh_b,fermented->fresh,0.12565603852272034,0.8508687615394592,-0.039026252925395966
embedding_matrix,zh_50m__vs__en_zh_b,federal->centralized,0.12417073547840118,0.842440664768219,-0.016663089394569397
embedding_matrix,zh_50m__vs__en_zh_b,obedience->autonomy,0.12171653658151627,0.857039749622345,-0.002550487406551838
embedding_matrix,zh_50m__vs__en_zh_b,tea->coffee,0.12114189565181732,0.8532187342643738,-0.04494355618953705
embedding_matrix,zh_50m__vs__en_zh_b,patronage->meritocracy,0.12081709504127502,0.851008415222168,0.008206372149288654
embedding_matrix,zh_50m__vs__en_zh_b,certainty->ambiguity,0.11888812482357025,0.8396389484405518,0.0005016689538024366
embedding_matrix,zh_50m__vs__en_zh_b,mourning->celebration,0.11413753032684326,0.8476242423057556,0.023940375074744225
embedding_matrix,zh_50m__vs__en_zh_b,local->global,0.11327990144491196,0.8007838129997253,0.015476273372769356
embedding_matrix,zh_50m__vs__en_zh_b,solidarity->competition,0.11234837770462036,0.848666250705719,-0.025650402531027794
embedding_matrix,zh_50m__vs__en_zh_b,mother->father,0.11192625761032104,0.8465400338172913,0.06177382916212082
embedding_matrix,zh_50m__vs__en_zh_b,script->image,0.11021848022937775,0.8436765074729919,0.02429194189608097
embedding_matrix,zh_50m__vs__en_zh_b,ornate->plain,0.10982866585254669,0.8349366188049316,-0.01128316018730402
embedding_matrix,zh_50m__vs__en_zh_b,duty->freedom,0.10402286052703857,0.8396706581115723,-0.020540399476885796
embedding_matrix,zh_50m__vs__en_zh_b,honor->shame,0.10272097587585449,0.8161827325820923,-0.024559058248996735
embedding_matrix,zh_50m__vs__en_zh_b,hierarchy->equality,0.09635107964277267,0.8256521224975586,0.03653445094823837
embedding_matrix,zh_50m__vs__en_zh_b,rice->bread,0.09581688046455383,0.8353458642959595,0.03480922803282738
embedding_matrix,zh_50m__vs__en_zh_b,white->red,0.09439953416585922,0.8304480910301208,0.03970302641391754
embedding_matrix,zh_50m__vs__en_zh_b,spicy->mild,0.09243519604206085,0.8205318450927734,-0.03988004848361015
embedding_matrix,zh_50m__vs__en_zh_b,lineage->mobility,0.07895917445421219,0.8095580339431763,-0.0088101327419281
embedding_matrix,zh_50m__vs__en_zh_b,conformity->dissent,0.07384825497865677,0.7903466820716858,-0.005225819535553455
embedding_matrix,zh_100m__vs__en_zh_a,elder->youth,0.20141087472438812,0.8887625932693481,-0.16948135197162628
embedding_matrix,zh_100m__vs__en_zh_a,taboo->permissive,0.19746938347816467,0.8829399347305298,0.1496625393629074
embedding_matrix,zh_100m__vs__en_zh_a,assimilation->pluralism,0.18731239438056946,0.8771673440933228,-0.1418989598751068
embedding_matrix,zh_100m__vs__en_zh_a,prayer->reason,0.184882253408432,0.8843407034873962,0.16143642365932465
embedding_matrix,zh_100m__vs__en_zh_a,indigenous->diaspora,0.18202447891235352,0.8811163902282715,0.043997522443532944
embedding_matrix,zh_100m__vs__en_zh_a,lotus->rose,0.1809130758047104,0.8968567848205566,0.06975489854812622
embedding_matrix,zh_100m__vs__en_zh_a,individualism->collectivism,0.1799217164516449,0.8793264031410217,0.12142137438058853
embedding_matrix,zh_100m__vs__en_zh_a,tradition->modernity,0.17888551950454712,0.8778041005134583,-0.016250375658273697
embedding_matrix,zh_100m__vs__en_zh_a,solidarity->competition,0.17793650925159454,0.8835293054580688,-0.13203030824661255
embedding_matrix,zh_100m__vs__en_zh_a,kin->stranger,0.17738966643810272,0.8722134828567505,0.06926921010017395
embedding_matrix,zh_100m__vs__en_zh_a,clan->individual,0.1757020354270935,0.879046618938446,-0.08036315441131592
embedding_matrix,zh_100m__vs__en_zh_a,patronage->meritocracy,0.16672177612781525,0.8793075084686279,-0.04161287471652031
embedding_matrix,zh_100m__vs__en_zh_a,fasting->feasting,0.16460581123828888,0.8762816190719604,-0.00953639205545187
embedding_matrix,zh_100m__vs__en_zh_a,ancestor->novelty,0.16223368048667908,0.8894858360290527,-0.12027112394571304
embedding_matrix,zh_100m__vs__en_zh_a,modest->revealing,0.1586989015340805,0.8845360279083252,0.08995095640420914
embedding_matrix,zh_100m__vs__en_zh_a,federal->centralized,0.15516036748886108,0.875704288482666,0.10675837099552155
embedding_matrix,zh_100m__vs__en_zh_a,sacred->secular,0.15134121477603912,0.8380244374275208,-0.05487779900431633
embedding_matrix,zh_100m__vs__en_zh_a,ornate->plain,0.15101048350334167,0.8657264113426208,-0.09108227491378784
embedding_matrix,zh_100m__vs__en_zh_a,formal->casual,0.148786261677742,0.8610652089118958,-0.05997755005955696
embedding_matrix,zh_100m__vs__en_zh_a,script->image,0.14659075438976288,0.8557834625244141,0.053774017840623856
