repr_type,model_a,model_b,metric,mean,ci_low,ci_high
embedding_matrix,zh_50m,en_zh_a,jaccard_at_k_mean,0.6894015947243136,0.6721556594549057,0.7056105055167962
embedding_matrix,zh_50m,en_zh_a,axis_abs_projection_diff_mean,0.13892808010123667,0.13038899128511544,0.1474000956155359
embedding_matrix,zh_50m,en_zh_a,frobenius_cultural_similarity,0.15378694715881347,0.1499238540649414,0.15764872360229493
embedding_matrix,zh_50m,en_zh_b,jaccard_at_k_mean,0.6944831489220025,0.676564744038588,0.7117384754747537
embedding_matrix,zh_50m,en_zh_b,axis_abs_projection_diff_mean,0.13564283349409695,0.12726222567260262,0.14405888329446312
embedding_matrix,zh_50m,en_zh_b,frobenius_cultural_similarity,0.13901268688201907,0.13578117561340333,0.1423102794647217
embedding_matrix,zh_100m,en_zh_a,jaccard_at_k_mean,0.6894487168842293,0.6726073288094371,0.7060513391021991
embedding_matrix,zh_100m,en_zh_a,axis_abs_projection_diff_mean,0.13922863926827905,0.1306707240492105,0.14762539366632696
embedding_matrix,zh_100m,en_zh_a,frobenius_cultural_similarity,0.1540156223373413,0.15022957191467284,0.15813949661254884
embedding_matrix,zh_100m,en_zh_b,jaccard_at_k_mean,0.692080734597862,0.6747243557701039,0.7089625500850104
embedding_matrix,zh_100m,en_zh_b,axis_abs_projection_diff_mean,0.1355659698169678,0.12670637601241463,0.14423437089473007
embedding_matrix,zh_100m,en_zh_b,frobenius_cultural_similarity,0.1393196169281006,0.13597312202453615,0.14261136360168458
pre_lmhead_contextual,zh_50m,en_zh_a,jaccard_at_k_mean,0.8440835743056994,0.8333764413137129,0.8544626969067657
pre_lmhead_contextual,zh_50m,en_zh_a,axis_abs_projection_diff_mean,2.37861894392252,2.098795091331005,2.683256842315197
pre_lmhead_contextual,zh_50m,en_zh_a,frobenius_cultural_similarity,0.3527396735229492,0.3396814331054688,0.3656817008972168
pre_lmhead_contextual,zh_50m,en_zh_b,jaccard_at_k_mean,0.8461906797962456,0.8362777174199802,0.8558055014192215
pre_lmhead_contextual,zh_50m,en_zh_b,axis_abs_projection_diff_mean,2.3850477405250077,2.1229637831449506,2.6558114945888516
pre_lmhead_contextual,zh_50m,en_zh_b,frobenius_cultural_similarity,0.35398555072021487,0.34127312088012696,0.3669322303771973
pre_lmhead_contextual,zh_100m,en_zh_a,jaccard_at_k_mean,0.8588708811095183,0.8494699681032564,0.8685417986971763
pre_lmhead_contextual,zh_100m,en_zh_a,axis_abs_projection_diff_mean,2.9826541060686114,2.548196223974228,3.4563075292706484
pre_lmhead_contextual,zh_100m,en_zh_a,frobenius_cultural_similarity,0.4270023586425781,0.41367372894287113,0.43990155029296873
pre_lmhead_contextual,zh_100m,en_zh_b,jaccard_at_k_mean,0.8598306551322785,0.8506451806060851,0.8689675645732793
pre_lmhead_contextual,zh_100m,en_zh_b,axis_abs_projection_diff_mean,3.169927992385626,2.766272760152817,3.5942427390813827
pre_lmhead_contextual,zh_100m,en_zh_b,frobenius_cultural_similarity,0.42883352545166015,0.41586869354248046,0.4415252281188965
contextual_over_embedding,zh_50m,en_zh_a,axis_ratio_contextual_over_embedding,17.18245962347208,14.890147373761884,19.56567382459179
contextual_over_embedding,zh_50m,en_zh_b,axis_ratio_contextual_over_embedding,17.59224681497867,15.391890922974016,20.002820955979537
contextual_over_embedding,zh_100m,en_zh_a,axis_ratio_contextual_over_embedding,21.39834899225411,18.051487721270423,25.004504833938867
contextual_over_embedding,zh_100m,en_zh_b,axis_ratio_contextual_over_embedding,23.3515533384439,20.193321352783073,26.93902742751984
