lang,pair,probe,axis,probe_axis,signed
ZH,zh_50m__vs__en_zh_a,individualism,individualism->collectivism,individualism | individualism->collectivism,0.12797850370407104
ZH,zh_50m__vs__en_zh_a,collectivism,individualism->collectivism,collectivism | individualism->collectivism,-0.12797825038433075
ZH,zh_50m__vs__en_zh_a,hierarchy,individualism->collectivism,hierarchy | individualism->collectivism,-0.04911483824253082
ZH,zh_50m__vs__en_zh_a,equality,individualism->collectivism,equality | individualism->collectivism,-0.07183978706598282
ZH,zh_50m__vs__en_zh_a,authority,individualism->collectivism,authority | individualism->collectivism,-0.06883208453655243
ZH,zh_50m__vs__en_zh_a,autonomy,individualism->collectivism,autonomy | individualism->collectivism,-0.10483386367559433
ZH,zh_50m__vs__en_zh_a,obedience,individualism->collectivism,obedience | individualism->collectivism,-0.22251644730567932
ZH,zh_50m__vs__en_zh_a,duty,individualism->collectivism,duty | individualism->collectivism,-0.026536285877227783
ZH,zh_50m__vs__en_zh_a,freedom,individualism->collectivism,freedom | individualism->collectivism,-0.07168841361999512
ZH,zh_50m__vs__en_zh_a,honor,individualism->collectivism,honor | individualism->collectivism,-0.20525449514389038
ZH,zh_50m__vs__en_zh_a,shame,individualism->collectivism,shame | individualism->collectivism,-0.059068113565444946
ZH,zh_50m__vs__en_zh_a,virtue,individualism->collectivism,virtue | individualism->collectivism,-0.12586422264575958
ZH,zh_50m__vs__en_zh_a,vice,individualism->collectivism,vice | individualism->collectivism,0.08685357123613358
ZH,zh_50m__vs__en_zh_a,respect,individualism->collectivism,respect | individualism->collectivism,-0.2794448435306549
ZH,zh_50m__vs__en_zh_a,modesty,individualism->collectivism,modesty | individualism->collectivism,0.01631559431552887
ZH,zh_50m__vs__en_zh_a,purity,individualism->collectivism,purity | individualism->collectivism,-0.2585556209087372
ZH,zh_50m__vs__en_zh_a,pollution,individualism->collectivism,pollution | individualism->collectivism,-0.060819149017333984
ZH,zh_50m__vs__en_zh_a,face,individualism->collectivism,face | individualism->collectivism,-0.19774751365184784
ZH,zh_50m__vs__en_zh_a,reputation,individualism->collectivism,reputation | individualism->collectivism,-0.18191564083099365
ZH,zh_50m__vs__en_zh_a,hospitality,individualism->collectivism,hospitality | individualism->collectivism,-0.2832184433937073
ZH,zh_50m__vs__en_zh_a,charity,individualism->collectivism,charity | individualism->collectivism,-0.15237411856651306
ZH,zh_50m__vs__en_zh_a,cooperation,individualism->collectivism,cooperation | individualism->collectivism,-0.31227928400039673
ZH,zh_50m__vs__en_zh_a,competition,individualism->collectivism,competition | individualism->collectivism,0.07989239692687988
ZH,zh_50m__vs__en_zh_a,fairness,individualism->collectivism,fairness | individualism->collectivism,0.0801975429058075
ZH,zh_50m__vs__en_zh_a,justice,individualism->collectivism,justice | individualism->collectivism,-0.10774010419845581
ZH,zh_50m__vs__en_zh_a,taboo,individualism->collectivism,taboo | individualism->collectivism,-0.17639681696891785
ZH,zh_50m__vs__en_zh_a,tradition,individualism->collectivism,tradition | individualism->collectivism,0.029746919870376587
ZH,zh_50m__vs__en_zh_a,modernity,individualism->collectivism,modernity | individualism->collectivism,0.1827600747346878
ZH,zh_50m__vs__en_zh_a,sacred,individualism->collectivism,sacred | individualism->collectivism,-0.05471401661634445
ZH,zh_50m__vs__en_zh_a,secular,individualism->collectivism,secular | individualism->collectivism,0.14701230823993683
ZH,zh_50m__vs__en_zh_a,conformity,individualism->collectivism,conformity | individualism->collectivism,-0.19573067128658295
ZH,zh_50m__vs__en_zh_a,dissent,individualism->collectivism,dissent | individualism->collectivism,-0.08647006750106812
ZH,zh_50m__vs__en_zh_a,restraint,individualism->collectivism,restraint | individualism->collectivism,-0.21560883522033691
ZH,zh_50m__vs__en_zh_a,indulgence,individualism->collectivism,indulgence | individualism->collectivism,-0.051494866609573364
ZH,zh_50m__vs__en_zh_a,solidarity,individualism->collectivism,solidarity | individualism->collectivism,-0.043618761003017426
ZH,zh_50m__vs__en_zh_a,merit,individualism->collectivism,merit | individualism->collectivism,-0.09574028849601746
ZH,zh_50m__vs__en_zh_a,trust,individualism->collectivism,trust | individualism->collectivism,-0.35441750288009644
ZH,zh_50m__vs__en_zh_a,loyalty,individualism->collectivism,loyalty | individualism->collectivism,-0.25987717509269714
ZH,zh_50m__vs__en_zh_a,integrity,individualism->collectivism,integrity | individualism->collectivism,-0.10059206187725067
ZH,zh_50m__vs__en_zh_a,discretion,individualism->collectivism,discretion | individualism->collectivism,-0.14743460714817047
ZH,zh_50m__vs__en_zh_a,humility,individualism->collectivism,humility | individualism->collectivism,-0.09597128629684448
ZH,zh_50m__vs__en_zh_a,discipline,individualism->collectivism,discipline | individualism->collectivism,-0.10264965891838074
ZH,zh_50m__vs__en_zh_a,self control,individualism->collectivism,self control | individualism->collectivism,-0.1674697995185852
ZH,zh_50m__vs__en_zh_a,deference,individualism->collectivism,deference | individualism->collectivism,-0.0476580485701561
ZH,zh_50m__vs__en_zh_a,civic individualism,individualism->collectivism,civic individualism | individualism->collectivism,0.1752304583787918
ZH,zh_50m__vs__en_zh_a,civic collectivism,individualism->collectivism,civic collectivism | individualism->collectivism,-0.10485503077507019
ZH,zh_50m__vs__en_zh_a,civic hierarchy,individualism->collectivism,civic hierarchy | individualism->collectivism,-0.03981076180934906
ZH,zh_50m__vs__en_zh_a,civic equality,individualism->collectivism,civic equality | individualism->collectivism,-0.031535662710666656
ZH,zh_50m__vs__en_zh_a,civic authority,individualism->collectivism,civic authority | individualism->collectivism,-0.002761632204055786
ZH,zh_50m__vs__en_zh_a,civic autonomy,individualism->collectivism,civic autonomy | individualism->collectivism,-0.03879304975271225
ZH,zh_50m__vs__en_zh_a,civic obedience,individualism->collectivism,civic obedience | individualism->collectivism,-0.081939697265625
ZH,zh_50m__vs__en_zh_a,civic duty,individualism->collectivism,civic duty | individualism->collectivism,-0.011433631181716919
ZH,zh_50m__vs__en_zh_a,civic freedom,individualism->collectivism,civic freedom | individualism->collectivism,-0.029599353671073914
ZH,zh_50m__vs__en_zh_a,civic honor,individualism->collectivism,civic honor | individualism->collectivism,-0.08279259502887726
ZH,zh_50m__vs__en_zh_a,civic shame,individualism->collectivism,civic shame | individualism->collectivism,-0.009597096592187881
ZH,zh_50m__vs__en_zh_a,civic virtue,individualism->collectivism,civic virtue | individualism->collectivism,-0.012029662728309631
ZH,zh_50m__vs__en_zh_a,civic vice,individualism->collectivism,civic vice | individualism->collectivism,0.07787375897169113
ZH,zh_50m__vs__en_zh_a,civic respect,individualism->collectivism,civic respect | individualism->collectivism,-0.1432397961616516
ZH,zh_50m__vs__en_zh_a,civic modesty,individualism->collectivism,civic modesty | individualism->collectivism,0.05002439022064209
ZH,zh_50m__vs__en_zh_a,civic purity,individualism->collectivism,civic purity | individualism->collectivism,-0.1321553885936737
ZH,zh_50m__vs__en_zh_a,civic pollution,individualism->collectivism,civic pollution | individualism->collectivism,0.01929839700460434
ZH,zh_50m__vs__en_zh_a,civic face,individualism->collectivism,civic face | individualism->collectivism,-0.05470600724220276
ZH,zh_50m__vs__en_zh_a,civic reputation,individualism->collectivism,civic reputation | individualism->collectivism,-0.08418401330709457
ZH,zh_50m__vs__en_zh_a,civic hospitality,individualism->collectivism,civic hospitality | individualism->collectivism,-0.15377449989318848
ZH,zh_50m__vs__en_zh_a,civic charity,individualism->collectivism,civic charity | individualism->collectivism,-0.04953193664550781
ZH,zh_50m__vs__en_zh_a,civic cooperation,individualism->collectivism,civic cooperation | individualism->collectivism,-0.14284978806972504
ZH,zh_50m__vs__en_zh_a,civic competition,individualism->collectivism,civic competition | individualism->collectivism,0.07964559644460678
ZH,zh_50m__vs__en_zh_a,civic fairness,individualism->collectivism,civic fairness | individualism->collectivism,0.06053284555673599
ZH,zh_50m__vs__en_zh_a,civic justice,individualism->collectivism,civic justice | individualism->collectivism,-0.06564417481422424
ZH,zh_50m__vs__en_zh_a,civic taboo,individualism->collectivism,civic taboo | individualism->collectivism,-0.04510081559419632
ZH,zh_50m__vs__en_zh_a,civic tradition,individualism->collectivism,civic tradition | individualism->collectivism,0.01179090142250061
ZH,zh_50m__vs__en_zh_a,civic modernity,individualism->collectivism,civic modernity | individualism->collectivism,0.17736481130123138
ZH,zh_50m__vs__en_zh_a,civic sacred,individualism->collectivism,civic sacred | individualism->collectivism,0.02736053615808487
ZH,zh_50m__vs__en_zh_a,civic secular,individualism->collectivism,civic secular | individualism->collectivism,0.13320770859718323
ZH,zh_50m__vs__en_zh_a,civic conformity,individualism->collectivism,civic conformity | individualism->collectivism,-0.08295310288667679
ZH,zh_50m__vs__en_zh_a,civic dissent,individualism->collectivism,civic dissent | individualism->collectivism,-0.03524567931890488
ZH,zh_50m__vs__en_zh_a,civic restraint,individualism->collectivism,civic restraint | individualism->collectivism,-0.09684102237224579
ZH,zh_50m__vs__en_zh_a,civic indulgence,individualism->collectivism,civic indulgence | individualism->collectivism,0.044473059475421906
ZH,zh_50m__vs__en_zh_a,civic solidarity,individualism->collectivism,civic solidarity | individualism->collectivism,-0.0014161616563796997
ZH,zh_50m__vs__en_zh_a,civic merit,individualism->collectivism,civic merit | individualism->collectivism,-0.00656566396355629
ZH,zh_50m__vs__en_zh_a,civic trust,individualism->collectivism,civic trust | individualism->collectivism,-0.18050441145896912
ZH,zh_50m__vs__en_zh_a,civic loyalty,individualism->collectivism,civic loyalty | individualism->collectivism,-0.1273094266653061
ZH,zh_50m__vs__en_zh_a,civic integrity,individualism->collectivism,civic integrity | individualism->collectivism,-0.012535251677036285
ZH,zh_50m__vs__en_zh_a,civic discretion,individualism->collectivism,civic discretion | individualism->collectivism,-0.004367511719465256
ZH,zh_50m__vs__en_zh_a,civic humility,individualism->collectivism,civic humility | individualism->collectivism,-0.011335387825965881
ZH,zh_50m__vs__en_zh_a,civic discipline,individualism->collectivism,civic discipline | individualism->collectivism,0.0014141052961349487
ZH,zh_50m__vs__en_zh_a,civic self control,individualism->collectivism,civic self control | individualism->collectivism,-0.07656247913837433
ZH,zh_50m__vs__en_zh_a,civic deference,individualism->collectivism,civic deference | individualism->collectivism,0.0023545660078525543
ZH,zh_50m__vs__en_zh_a,moral individualism,individualism->collectivism,moral individualism | individualism->collectivism,0.16732780635356903
ZH,zh_50m__vs__en_zh_a,moral collectivism,individualism->collectivism,moral collectivism | individualism->collectivism,0.03748401999473572
ZH,zh_50m__vs__en_zh_a,moral hierarchy,individualism->collectivism,moral hierarchy | individualism->collectivism,0.12522011995315552
ZH,zh_50m__vs__en_zh_a,moral equality,individualism->collectivism,moral equality | individualism->collectivism,0.1050197035074234
ZH,zh_50m__vs__en_zh_a,moral authority,individualism->collectivism,moral authority | individualism->collectivism,0.10476607829332352
ZH,zh_50m__vs__en_zh_a,moral autonomy,individualism->collectivism,moral autonomy | individualism->collectivism,0.11021240055561066
ZH,zh_50m__vs__en_zh_a,moral obedience,individualism->collectivism,moral obedience | individualism->collectivism,0.03271888941526413
ZH,zh_50m__vs__en_zh_a,moral duty,individualism->collectivism,moral duty | individualism->collectivism,0.11744021624326706
ZH,zh_50m__vs__en_zh_a,moral freedom,individualism->collectivism,moral freedom | individualism->collectivism,0.08879299461841583
ZH,zh_50m__vs__en_zh_a,moral honor,individualism->collectivism,moral honor | individualism->collectivism,0.03087753988802433
ZH,zh_50m__vs__en_zh_a,moral shame,individualism->collectivism,moral shame | individualism->collectivism,0.1269671618938446
ZH,zh_50m__vs__en_zh_a,moral virtue,individualism->collectivism,moral virtue | individualism->collectivism,0.09293980896472931
ZH,zh_50m__vs__en_zh_a,identity,individualism->collectivism,identity | individualism->collectivism,-0.1493048518896103
ZH,zh_50m__vs__en_zh_a,ethnicity,individualism->collectivism,ethnicity | individualism->collectivism,0.02367311529815197
ZH,zh_50m__vs__en_zh_a,diaspora,individualism->collectivism,diaspora | individualism->collectivism,-0.04554721713066101
ZH,zh_50m__vs__en_zh_a,migration,individualism->collectivism,migration | individualism->collectivism,0.024305731058120728
ZH,zh_50m__vs__en_zh_a,immigrant,individualism->collectivism,immigrant | individualism->collectivism,0.2274758219718933
ZH,zh_50m__vs__en_zh_a,refugee,individualism->collectivism,refugee | individualism->collectivism,0.047185853123664856
ZH,zh_50m__vs__en_zh_a,minority,individualism->collectivism,minority | individualism->collectivism,-0.1289624571800232
ZH,zh_50m__vs__en_zh_a,majority,individualism->collectivism,majority | individualism->collectivism,-0.19660915434360504
ZH,zh_50m__vs__en_zh_a,assimilation,individualism->collectivism,assimilation | individualism->collectivism,0.09771370142698288
ZH,zh_50m__vs__en_zh_a,integration,individualism->collectivism,integration | individualism->collectivism,-0.22400012612342834
ZH,zh_50m__vs__en_zh_a,segregation,individualism->collectivism,segregation | individualism->collectivism,0.07387886196374893
ZH,zh_50m__vs__en_zh_a,pluralism,individualism->collectivism,pluralism | individualism->collectivism,0.07266499102115631
ZH,zh_50m__vs__en_zh_a,multiculturalism,individualism->collectivism,multiculturalism | individualism->collectivism,-0.04407123103737831
ZH,zh_50m__vs__en_zh_a,indigenous,individualism->collectivism,indigenous | individualism->collectivism,-0.022206643596291542
ZH,zh_50m__vs__en_zh_a,native,individualism->collectivism,native | individualism->collectivism,0.1696508675813675
ZH,zh_50m__vs__en_zh_a,foreign,individualism->collectivism,foreign | individualism->collectivism,0.23173299431800842
ZH,zh_50m__vs__en_zh_a,local,individualism->collectivism,local | individualism->collectivism,0.2824995815753937
ZH,zh_50m__vs__en_zh_a,global,individualism->collectivism,global | individualism->collectivism,0.26524752378463745
ZH,zh_50m__vs__en_zh_a,community,individualism->collectivism,community | individualism->collectivism,-0.06447787582874298
ZH,zh_50m__vs__en_zh_a,belonging,individualism->collectivism,belonging | individualism->collectivism,-0.0835803896188736
ZH,zh_50m__vs__en_zh_a,language,individualism->collectivism,language | individualism->collectivism,-0.10775686800479889
ZH,zh_50m__vs__en_zh_a,dialect,individualism->collectivism,dialect | individualism->collectivism,-0.1226661205291748
ZH,zh_50m__vs__en_zh_a,heritage,individualism->collectivism,heritage | individualism->collectivism,-0.08036406338214874
ZH,zh_50m__vs__en_zh_a,xenophobia,individualism->collectivism,xenophobia | individualism->collectivism,-0.00034622102975845337
ZH,zh_50m__vs__en_zh_a,stereotype,individualism->collectivism,stereotype | individualism->collectivism,0.1822369396686554
ZH,zh_50m__vs__en_zh_a,prejudice,individualism->collectivism,prejudice | individualism->collectivism,-0.32401132583618164
ZH,zh_50m__vs__en_zh_a,citizenship,individualism->collectivism,citizenship | individualism->collectivism,-0.07007724046707153
ZH,zh_50m__vs__en_zh_a,acculturation,individualism->collectivism,acculturation | individualism->collectivism,0.07993700355291367
ZH,zh_50m__vs__en_zh_a,hybridity,individualism->collectivism,hybridity | individualism->collectivism,-0.045056119561195374
ZH,zh_50m__vs__en_zh_a,homeland,individualism->collectivism,homeland | individualism->collectivism,-0.18446557223796844
ZH,zh_50m__vs__en_zh_a,exile,individualism->collectivism,exile | individualism->collectivism,-0.13171789050102234
ZH,zh_50m__vs__en_zh_a,settler,individualism->collectivism,settler | individualism->collectivism,-0.09972383081912994
ZH,zh_50m__vs__en_zh_a,cosmopolitan,individualism->collectivism,cosmopolitan | individualism->collectivism,0.15832431614398956
ZH,zh_50m__vs__en_zh_a,transnational,individualism->collectivism,transnational | individualism->collectivism,0.10835638642311096
ZH,zh_50m__vs__en_zh_a,identity politics,individualism->collectivism,identity politics | individualism->collectivism,-0.1797356754541397
ZH,zh_50m__vs__en_zh_a,mother tongue,individualism->collectivism,mother tongue | individualism->collectivism,-0.13456229865550995
ZH,zh_50m__vs__en_zh_a,second language,individualism->collectivism,second language | individualism->collectivism,-0.1344820111989975
ZH,zh_50m__vs__en_zh_a,local identity,individualism->collectivism,local identity | individualism->collectivism,0.14616051316261292
ZH,zh_50m__vs__en_zh_a,local ethnicity,individualism->collectivism,local ethnicity | individualism->collectivism,0.2606939971446991
ZH,zh_50m__vs__en_zh_a,local diaspora,individualism->collectivism,local diaspora | individualism->collectivism,0.21791692078113556
ZH,zh_50m__vs__en_zh_a,local migration,individualism->collectivism,local migration | individualism->collectivism,0.2533749043941498
ZH,zh_50m__vs__en_zh_a,local immigrant,individualism->collectivism,local immigrant | individualism->collectivism,0.39422550797462463
ZH,zh_50m__vs__en_zh_a,local refugee,individualism->collectivism,local refugee | individualism->collectivism,0.2862241268157959
ZH,zh_50m__vs__en_zh_a,local minority,individualism->collectivism,local minority | individualism->collectivism,0.15939931571483612
ZH,zh_50m__vs__en_zh_a,local majority,individualism->collectivism,local majority | individualism->collectivism,0.14969594776630402
ZH,zh_50m__vs__en_zh_a,local assimilation,individualism->collectivism,local assimilation | individualism->collectivism,0.33048442006111145
ZH,zh_50m__vs__en_zh_a,local integration,individualism->collectivism,local integration | individualism->collectivism,0.10665874928236008
ZH,zh_50m__vs__en_zh_a,local segregation,individualism->collectivism,local segregation | individualism->collectivism,0.2970966696739197
ZH,zh_50m__vs__en_zh_a,local pluralism,individualism->collectivism,local pluralism | individualism->collectivism,0.2602214813232422
ZH,zh_50m__vs__en_zh_a,local multiculturalism,individualism->collectivism,local multiculturalism | individualism->collectivism,0.29321131110191345
ZH,zh_50m__vs__en_zh_a,local indigenous,individualism->collectivism,local indigenous | individualism->collectivism,0.23001596331596375
ZH,zh_50m__vs__en_zh_a,local native,individualism->collectivism,local native | individualism->collectivism,0.2922939956188202
ZH,zh_50m__vs__en_zh_a,local foreign,individualism->collectivism,local foreign | individualism->collectivism,0.33267277479171753
ZH,zh_50m__vs__en_zh_a,local local,individualism->collectivism,local local | individualism->collectivism,0.34049636125564575
ZH,zh_50m__vs__en_zh_a,local global,individualism->collectivism,local global | individualism->collectivism,0.34549224376678467
ZH,zh_50m__vs__en_zh_a,local community,individualism->collectivism,local community | individualism->collectivism,0.1938008815050125
ZH,zh_50m__vs__en_zh_a,local belonging,individualism->collectivism,local belonging | individualism->collectivism,0.1780870109796524
ZH,zh_50m__vs__en_zh_a,local language,individualism->collectivism,local language | individualism->collectivism,0.1944369077682495
ZH,zh_50m__vs__en_zh_a,local dialect,individualism->collectivism,local dialect | individualism->collectivism,0.16126331686973572
ZH,zh_50m__vs__en_zh_a,local heritage,individualism->collectivism,local heritage | individualism->collectivism,0.21452337503433228
ZH,zh_50m__vs__en_zh_a,local xenophobia,individualism->collectivism,local xenophobia | individualism->collectivism,0.25576865673065186
ZH,zh_50m__vs__en_zh_a,local stereotype,individualism->collectivism,local stereotype | individualism->collectivism,0.3593991994857788
ZH,zh_50m__vs__en_zh_a,local prejudice,individualism->collectivism,local prejudice | individualism->collectivism,0.0705420970916748
ZH,zh_50m__vs__en_zh_a,local solidarity,individualism->collectivism,local solidarity | individualism->collectivism,0.23737189173698425
ZH,zh_50m__vs__en_zh_a,local citizenship,individualism->collectivism,local citizenship | individualism->collectivism,0.21077725291252136
ZH,zh_50m__vs__en_zh_a,local acculturation,individualism->collectivism,local acculturation | individualism->collectivism,0.26586663722991943
ZH,zh_50m__vs__en_zh_a,local hybridity,individualism->collectivism,local hybridity | individualism->collectivism,0.21084816753864288
ZH,zh_50m__vs__en_zh_a,local homeland,individualism->collectivism,local homeland | individualism->collectivism,0.1372307687997818
ZH,zh_50m__vs__en_zh_a,local exile,individualism->collectivism,local exile | individualism->collectivism,0.15112027525901794
ZH,zh_50m__vs__en_zh_a,local settler,individualism->collectivism,local settler | individualism->collectivism,0.14462941884994507
ZH,zh_50m__vs__en_zh_a,local cosmopolitan,individualism->collectivism,local cosmopolitan | individualism->collectivism,0.3406384587287903
ZH,zh_50m__vs__en_zh_a,local transnational,individualism->collectivism,local transnational | individualism->collectivism,0.2996561527252197
ZH,zh_50m__vs__en_zh_a,local identity politics,individualism->collectivism,local identity politics | individualism->collectivism,0.06243553012609482
ZH,zh_50m__vs__en_zh_a,local mother tongue,individualism->collectivism,local mother tongue | individualism->collectivism,0.13941903412342072
ZH,zh_50m__vs__en_zh_a,local second language,individualism->collectivism,local second language | individualism->collectivism,0.14687028527259827
ZH,zh_50m__vs__en_zh_a,global identity,individualism->collectivism,global identity | individualism->collectivism,0.1122647225856781
ZH,zh_50m__vs__en_zh_a,global ethnicity,individualism->collectivism,global ethnicity | individualism->collectivism,0.2299555391073227
ZH,zh_50m__vs__en_zh_a,global diaspora,individualism->collectivism,global diaspora | individualism->collectivism,0.1766028106212616
ZH,zh_50m__vs__en_zh_a,global migration,individualism->collectivism,global migration | individualism->collectivism,0.2211085557937622
ZH,zh_50m__vs__en_zh_a,global immigrant,individualism->collectivism,global immigrant | individualism->collectivism,0.33815398812294006
ZH,zh_50m__vs__en_zh_a,global refugee,individualism->collectivism,global refugee | individualism->collectivism,0.23677819967269897
ZH,zh_50m__vs__en_zh_a,global minority,individualism->collectivism,global minority | individualism->collectivism,0.13714653253555298
ZH,zh_50m__vs__en_zh_a,global majority,individualism->collectivism,global majority | individualism->collectivism,0.12077286839485168
ZH,zh_50m__vs__en_zh_a,global assimilation,individualism->collectivism,global assimilation | individualism->collectivism,0.26396113634109497
ZH,zh_50m__vs__en_zh_a,global integration,individualism->collectivism,global integration | individualism->collectivism,0.0673469752073288
ZH,zh_50m__vs__en_zh_a,global segregation,individualism->collectivism,global segregation | individualism->collectivism,0.2592906355857849
ZH,zh_50m__vs__en_zh_a,global pluralism,individualism->collectivism,global pluralism | individualism->collectivism,0.2017943114042282
ZH,zh_50m__vs__en_zh_a,global multiculturalism,individualism->collectivism,global multiculturalism | individualism->collectivism,0.1659434586763382
ZH,zh_50m__vs__en_zh_a,global indigenous,individualism->collectivism,global indigenous | individualism->collectivism,0.1713816225528717
ZH,zh_50m__vs__en_zh_a,global native,individualism->collectivism,global native | individualism->collectivism,0.26698172092437744
ZH,zh_50m__vs__en_zh_a,global foreign,individualism->collectivism,global foreign | individualism->collectivism,0.30777204036712646
ZH,zh_50m__vs__en_zh_a,global local,individualism->collectivism,global local | individualism->collectivism,0.33431169390678406
ZH,zh_50m__vs__en_zh_a,global global,individualism->collectivism,global global | individualism->collectivism,0.2927148640155792
ZH,zh_50m__vs__en_zh_a,global community,individualism->collectivism,global community | individualism->collectivism,0.14908930659294128
ZH,zh_50m__vs__en_zh_a,global belonging,individualism->collectivism,global belonging | individualism->collectivism,0.1504782736301422
ZH,zh_50m__vs__en_zh_a,global language,individualism->collectivism,global language | individualism->collectivism,0.15990102291107178
ZH,zh_50m__vs__en_zh_a,global dialect,individualism->collectivism,global dialect | individualism->collectivism,0.14044442772865295
ZH,zh_50m__vs__en_zh_a,global heritage,individualism->collectivism,global heritage | individualism->collectivism,0.16373230516910553
ZH,zh_50m__vs__en_zh_a,global xenophobia,individualism->collectivism,global xenophobia | individualism->collectivism,0.22583208978176117
ZH,zh_50m__vs__en_zh_a,greeting,individualism->collectivism,greeting | individualism->collectivism,0.088862843811512
ZH,zh_50m__vs__en_zh_a,handshake,individualism->collectivism,handshake | individualism->collectivism,-0.13226544857025146
ZH,zh_50m__vs__en_zh_a,bow,individualism->collectivism,bow | individualism->collectivism,-0.2017391473054886
ZH,zh_50m__vs__en_zh_a,hug,individualism->collectivism,hug | individualism->collectivism,-0.32164832949638367
ZH,zh_50m__vs__en_zh_a,kiss,individualism->collectivism,kiss | individualism->collectivism,-0.24143433570861816
ZH,zh_50m__vs__en_zh_a,gift giving,individualism->collectivism,gift giving | individualism->collectivism,-0.37777960300445557
ZH,zh_50m__vs__en_zh_a,hosting,individualism->collectivism,hosting | individualism->collectivism,-0.2616884708404541
ZH,zh_50m__vs__en_zh_a,shared meal,individualism->collectivism,shared meal | individualism->collectivism,-0.1597474366426468
ZH,zh_50m__vs__en_zh_a,tea time,individualism->collectivism,tea time | individualism->collectivism,-0.22397883236408234
ZH,zh_50m__vs__en_zh_a,funeral,individualism->collectivism,funeral | individualism->collectivism,-0.014317572116851807
ZH,zh_50m__vs__en_zh_a,mourning,individualism->collectivism,mourning | individualism->collectivism,-0.09949309378862381
ZH,zh_50m__vs__en_zh_a,burial,individualism->collectivism,burial | individualism->collectivism,-0.058163709938526154
ZH,zh_50m__vs__en_zh_a,cremation,individualism->collectivism,cremation | individualism->collectivism,-0.0599215105175972
ZH,zh_50m__vs__en_zh_a,birth,individualism->collectivism,birth | individualism->collectivism,0.04721936956048012
ZH,zh_50m__vs__en_zh_a,naming ceremony,individualism->collectivism,naming ceremony | individualism->collectivism,-0.2436622977256775
ZH,zh_50m__vs__en_zh_a,coming of age,individualism->collectivism,coming of age | individualism->collectivism,-0.25149327516555786
ZH,zh_50m__vs__en_zh_a,rite of passage,individualism->collectivism,rite of passage | individualism->collectivism,-0.27359649538993835
ZH,zh_50m__vs__en_zh_a,ceremony,individualism->collectivism,ceremony | individualism->collectivism,-0.06700392067432404
ZH,zh_50m__vs__en_zh_a,weekday,individualism->collectivism,weekday | individualism->collectivism,0.03421429544687271
ZH,zh_50m__vs__en_zh_a,weekend,individualism->collectivism,weekend | individualism->collectivism,-0.15206050872802734
ZH,zh_50m__vs__en_zh_a,workday,individualism->collectivism,workday | individualism->collectivism,-0.07254577428102493
ZH,zh_50m__vs__en_zh_a,rest day,individualism->collectivism,rest day | individualism->collectivism,-0.308136910200119
ZH,zh_50m__vs__en_zh_a,queue,individualism->collectivism,queue | individualism->collectivism,-0.2139999270439148
ZH,zh_50m__vs__en_zh_a,punctuality,individualism->collectivism,punctuality | individualism->collectivism,0.05617489293217659
ZH,zh_50m__vs__en_zh_a,lateness,individualism->collectivism,lateness | individualism->collectivism,-0.20818015933036804
ZH,zh_50m__vs__en_zh_a,privacy,individualism->collectivism,privacy | individualism->collectivism,0.019333619624376297
ZH,zh_50m__vs__en_zh_a,public space,individualism->collectivism,public space | individualism->collectivism,0.0216313898563385
ZH,zh_50m__vs__en_zh_a,neighbor,individualism->collectivism,neighbor | individualism->collectivism,0.09440726041793823
ZH,zh_50m__vs__en_zh_a,household visit,individualism->collectivism,household visit | individualism->collectivism,-0.21249331533908844
ZH,zh_50m__vs__en_zh_a,guest,individualism->collectivism,guest | individualism->collectivism,0.11235369741916656
ZH,zh_50m__vs__en_zh_a,host,individualism->collectivism,host | individualism->collectivism,0.07214882969856262
ZH,zh_50m__vs__en_zh_a,table manners,individualism->collectivism,table manners | individualism->collectivism,-0.11637240648269653
ZH,zh_50m__vs__en_zh_a,home cooking,individualism->collectivism,home cooking | individualism->collectivism,-0.2669762372970581
ZH,zh_50m__vs__en_zh_a,festival meal,individualism->collectivism,festival meal | individualism->collectivism,-0.1347193419933319
ZH,zh_50m__vs__en_zh_a,fast day,individualism->collectivism,fast day | individualism->collectivism,-0.25392788648605347
ZH,zh_50m__vs__en_zh_a,memorial day,individualism->collectivism,memorial day | individualism->collectivism,-0.08416802436113358
ZH,zh_50m__vs__en_zh_a,ancestor day,individualism->collectivism,ancestor day | individualism->collectivism,-0.16097812354564667
ZH,zh_50m__vs__en_zh_a,seasonal ritual,individualism->collectivism,seasonal ritual | individualism->collectivism,-0.02361266314983368
ZH,zh_50m__vs__en_zh_a,daily greeting,individualism->collectivism,daily greeting | individualism->collectivism,0.004741743206977844
ZH,zh_50m__vs__en_zh_a,daily handshake,individualism->collectivism,daily handshake | individualism->collectivism,-0.061844468116760254
ZH,zh_50m__vs__en_zh_a,daily bow,individualism->collectivism,daily bow | individualism->collectivism,-0.11779607832431793
ZH,zh_50m__vs__en_zh_a,daily hug,individualism->collectivism,daily hug | individualism->collectivism,-0.16383656859397888
ZH,zh_50m__vs__en_zh_a,daily kiss,individualism->collectivism,daily kiss | individualism->collectivism,-0.1127505898475647
ZH,zh_50m__vs__en_zh_a,daily gift giving,individualism->collectivism,daily gift giving | individualism->collectivism,-0.24084556102752686
ZH,zh_50m__vs__en_zh_a,daily hosting,individualism->collectivism,daily hosting | individualism->collectivism,-0.13254699110984802
ZH,zh_50m__vs__en_zh_a,daily hospitality,individualism->collectivism,daily hospitality | individualism->collectivism,-0.1494579017162323
