probe_axis,ZH,FR,FAS,NLD,UKR,BUL,IND,DEU
abaya | ancestor->novelty,-0.0745856836438179,-0.1969548463821411,0.018437927588820457,0.0018936097621917725,-0.31542715430259705,0.20119285583496094,0.19113841652870178,0.10627283900976181
extended cousin | veiled->unveiled,-0.2070324718952179,0.21991576254367828,-0.29030537605285645,0.0812324732542038,-0.12117636203765869,-0.13292209804058075,-0.04619911313056946,-0.03358107805252075
extended cousin | white->red,0.3592402935028076,-0.2488861083984375,0.18248412013053894,-0.2021278440952301,0.2191171646118164,0.21256572008132935,-0.20475032925605774,-0.1833200454711914
extended daughter | ancestor->novelty,-0.17377488315105438,0.040758319199085236,0.1305766999721527,-0.05788242816925049,-0.34083378314971924,0.060576181858778,-0.24947190284729004,0.06278159469366074
extended daughter | assimilation->pluralism,-0.3201081454753876,0.06666812300682068,-0.3850446939468384,-0.21279487013816833,-0.37428992986679077,-0.45680850744247437,-0.4117368161678314,-0.3852517902851105
extended daughter | authority->deliberation,-0.1305578500032425,0.05154300481081009,0.3114558756351471,-0.22131791710853577,0.2921956777572632,0.31346064805984497,0.24874550104141235,0.10756441950798035
extended daughter | black->gold,-0.04891875386238098,-0.11746715009212494,-0.17912383377552032,0.009350845590233803,-0.2785293757915497,0.23454070091247559,-0.03103107213973999,-0.15375858545303345
extended daughter | certainty->ambiguity,0.18847784399986267,0.013498755171895027,0.30840855836868286,-0.0788954496383667,-0.07853920012712479,0.4469156861305237,-0.052601881325244904,0.13362067937850952
extended daughter | clan->individual,0.14472246170043945,0.04006011411547661,0.012557145208120346,-0.17318570613861084,0.0954379066824913,0.0014789700508117676,-0.393427312374115,0.04077288508415222
extended daughter | conformity->dissent,0.06748531013727188,0.14265722036361694,0.33355095982551575,0.04820099472999573,0.2818906307220459,0.4103078544139862,0.5487747192382812,0.11795148253440857
extended daughter | customary->codified,-0.273298054933548,-0.22256460785865784,0.07645135372877121,-0.21038417518138885,-0.02667326293885708,0.16012533009052277,0.1438196301460266,0.02987237274646759
extended daughter | democracy->monarchy,-0.0383293479681015,0.04821475222706795,0.12620291113853455,-0.0236191526055336,4.141591489315033e-05,0.13066397607326508,0.11970827728509903,-0.01472884975373745
extended daughter | dragon->eagle,0.20414842665195465,0.0845947116613388,-0.0975523442029953,-0.06994491815567017,0.13961946964263916,0.26462143659591675,-0.013061519712209702,0.19626900553703308
extended daughter | duty->freedom,0.09431065618991852,0.2846536636352539,0.09257245063781738,0.09795504808425903,0.15842342376708984,-0.11589782685041428,-0.17064064741134644,-0.026435650885105133
extended daughter | elder->youth,-0.2592509984970093,-0.3185899257659912,-0.30105143785476685,-0.3755853474140167,-0.3360138535499573,-0.22902613878250122,-0.2592560350894928,-0.3780820965766907
extended daughter | fasting->feasting,-0.3628007769584656,-0.14575207233428955,0.30274924635887146,-0.07419505715370178,0.2465503215789795,0.5419209003448486,0.36355265974998474,0.1262754201889038
extended daughter | federal->centralized,-0.29448845982551575,-0.19694437086582184,0.10802031308412552,-0.07462583482265472,0.2918436825275421,-0.08910074830055237,-0.43820977210998535,-0.21049939095973969
extended daughter | fermented->fresh,0.29666516184806824,0.3204866647720337,0.22479897737503052,-0.03189212083816528,0.3782423734664917,0.4996609091758728,0.3741987943649292,0.28539517521858215
extended daughter | formal->casual,-0.1693958044052124,0.15967774391174316,-0.20436954498291016,0.03653965890407562,-0.22110167145729065,0.03877270966768265,0.11572369188070297,-0.17875972390174866
extended daughter | hierarchy->equality,0.08462467044591904,-0.11983828246593475,-0.13838431239128113,0.028074899688363075,0.07874543964862823,-0.07767890393733978,-0.1586187481880188,0.26842403411865234
extended daughter | homeland->migration,-0.1199944019317627,-0.37833476066589355,0.24559946358203888,-0.44456228613853455,0.06614067405462265,-0.0957464724779129,-0.14545346796512604,0.0664050281047821
extended daughter | honor->shame,0.20977084338665009,0.34897473454475403,0.13665959239006042,0.4160197675228119,0.15771421790122986,0.41211602091789246,0.021766386926174164,0.1568361520767212
extended daughter | indigenous->diaspora,-0.2088678479194641,-0.22243741154670715,0.012890245765447617,-0.07691596448421478,-0.04982990771532059,-0.09604428708553314,-0.13787829875946045,-0.012371957302093506
extended daughter | individualism->collectivism,-0.21558170020580292,0.2005150318145752,-0.20125532150268555,0.18970271944999695,0.06871155649423599,0.012025505304336548,0.16843347251415253,0.08435682207345963
extended daughter | kin->stranger,-0.3535458743572235,0.07721692323684692,-0.1697583943605423,-0.2390146404504776,-0.3251122534275055,-0.6548489332199097,-0.34926241636276245,-0.12145960330963135
extended daughter | lineage->mobility,-0.01964663341641426,-0.01908782869577408,-0.1795477420091629,0.0682549774646759,0.022645924240350723,-0.18381425738334656,0.15388569235801697,-0.13088594377040863
extended daughter | local->global,-0.008676029741764069,0.1820589005947113,0.031242497265338898,-0.007827786728739738,-0.13650178909301758,0.16335387527942657,-0.21773162484169006,-0.14060723781585693
extended daughter | lotus->rose,-0.03925427794456482,-0.14249274134635925,-0.01595577970147133,0.27536100149154663,0.010080654174089432,-0.011668264865875244,-0.03075571358203888,-0.127582848072052
extended daughter | lunar->solar,0.060161322355270386,-0.16444207727909088,-0.11465196311473846,-0.09888050705194473,-0.040164776146411896,0.5299196243286133,0.03129831701517105,0.3342912793159485
extended daughter | majority->minority,-0.0753481462597847,0.05002322047948837,-0.18654006719589233,-0.04222959280014038,-0.009423825889825821,-0.0021126866340637207,-0.18002673983573914,-0.009100675582885742
extended daughter | modest->revealing,-0.18931762874126434,0.1988174468278885,-0.2162482738494873,-0.2663572430610657,-0.07210564613342285,-0.035557158291339874,-0.04905804991722107,-0.07228399813175201
extended daughter | mother->father,-0.0018612369894981384,0.0008253753185272217,0.21071815490722656,-0.26571977138519287,-0.21964290738105774,0.05542115867137909,0.26607152819633484,0.2526836693286896
extended daughter | mourning->celebration,0.190063938498497,-0.02233371138572693,-0.04301336407661438,0.2706350088119507,0.25592151284217834,0.1050768718123436,0.1900472342967987,0.029297009110450745
extended daughter | obedience->autonomy,0.05250348150730133,-0.12117597460746765,0.0661955401301384,-0.4106050729751587,-0.04032202437520027,0.20877504348754883,-0.2850538194179535,-0.04288329929113388
extended daughter | ornate->plain,-0.09444887936115265,-0.29579681158065796,-0.18465453386306763,0.11052168905735016,-0.22248852252960205,-0.4149929881095886,-0.6972501277923584,-0.12124645709991455
extended daughter | patronage->meritocracy,-0.007825169712305069,0.022685706615447998,-0.13676336407661438,-0.22205670177936554,-0.123277448117733,-0.12404493987560272,-0.25995588302612305,-0.06703706085681915
extended daughter | pilgrim->spectator,-0.714127779006958,-0.31834837794303894,-0.49384063482284546,-0.2392915040254593,-0.44700103998184204,-0.20821614563465118,-0.28444764018058777,-0.259895384311676
extended daughter | pilgrimage->tourism,-0.13002607226371765,-0.14799627661705017,0.037062868475914,0.1334410160779953,0.056486424058675766,-0.22634658217430115,0.05205898731946945,0.24375735223293304
extended daughter | prayer->reason,0.4036502540111542,-0.03248203545808792,-0.11990968883037567,-0.036441802978515625,0.055955804884433746,0.12561646103858948,0.04900101572275162,-0.17690029740333557
extended daughter | restraint->indulgence,0.26555800437927246,-0.3230524957180023,0.3681507110595703,0.21183253824710846,0.05872396379709244,0.03344610333442688,0.2736380398273468,0.15567590296268463
extended daughter | rice->bread,0.18367817997932434,0.39569199085235596,-0.25940731167793274,0.11217312514781952,0.1765315681695938,-0.034663647413253784,0.280181884765625,0.04111255332827568
extended daughter | ritual->routine,0.02423281967639923,-0.2449759840965271,-0.13071832060813904,-0.14665652811527252,0.01919691264629364,0.11941003799438477,0.3064497709274292,-0.07402488589286804
extended daughter | sacred->secular,0.08722317218780518,0.09823431074619293,0.16191399097442627,-0.30857884883880615,0.0723891332745552,0.1410878747701645,0.1827455461025238,0.14118604362010956
extended daughter | script->image,0.30848973989486694,-0.0028843767940998077,-0.20024101436138153,0.004275985062122345,0.1342577487230301,0.20394057035446167,-0.04550331085920334,-0.12033244222402573
extended daughter | solidarity->competition,-0.03513813018798828,0.13184620440006256,0.11400993168354034,0.31848812103271484,-0.061644431203603745,0.08008164167404175,-0.02197723090648651,-0.04317659139633179
extended daughter | spicy->mild,0.23190397024154663,-0.03795137256383896,0.14633095264434814,-0.44169825315475464,-0.1502716988325119,0.06398126482963562,-0.16602995991706848,-0.16535340249538422
extended daughter | taboo->permissive,0.24708609282970428,-0.1817656010389328,-6.377696990966797e-06,-0.19930261373519897,-0.10823479294776917,0.06920357793569565,-0.018118709325790405,-0.3022099435329437
extended daughter | tea->coffee,-0.04331792891025543,0.09711742401123047,-0.2832302451133728,-0.01798585057258606,-0.2025236338376999,-0.1123042106628418,0.2433646321296692,0.24379219114780426
extended daughter | tradition->modernity,0.22874772548675537,0.19619032740592957,-0.04917994886636734,0.0654807835817337,0.08450959622859955,-0.14193476736545563,-0.47204428911209106,-0.07066558301448822
extended daughter | uniform->personalized,0.39213332533836365,0.4250451922416687,0.22751684486865997,0.20527127385139465,-0.03426658362150192,0.025591779500246048,-0.2322850376367569,0.06851915270090103
extended daughter | vegetarian->meat,-0.038134247064590454,0.038358815014362335,0.20332880318164825,0.08806779980659485,0.10792355984449387,0.28399837017059326,0.5359338521957397,0.10803893953561783
extended daughter | veiled->unveiled,-0.1754656881093979,0.20293499529361725,-0.29942595958709717,0.006151705980300903,-0.1288422793149948,-0.10492739081382751,0.005734145641326904,0.05005764961242676
extended daughter | white->red,0.3370208442211151,-0.22592753171920776,0.1942816525697708,-0.14316153526306152,0.1745941936969757,0.2268691062927246,-0.2765231728553772,-0.17756935954093933
extended dowry | ancestor->novelty,-0.32342851161956787,-0.13100609183311462,0.046351492404937744,-0.1409531533718109,-0.36670610308647156,-0.07712559401988983,-0.2812252938747406,-0.06086438149213791
extended dowry | assimilation->pluralism,-0.20213432610034943,0.13668006658554077,-0.06638437509536743,0.03930734843015671,-0.28643321990966797,-0.3316398561000824,-0.3568156659603119,-0.2970607876777649
extended dowry | authority->deliberation,-0.37699583172798157,-0.2615877389907837,0.013835422694683075,-0.3879334330558777,0.23151543736457825,0.05033817142248154,-0.06075478717684746,-0.18132907152175903
extended dowry | black->gold,-0.12690696120262146,-0.13756822049617767,-0.16781063377857208,-0.16701951622962952,-0.27655473351478577,0.12770424783229828,-0.057478707283735275,-0.33638620376586914
extended dowry | certainty->ambiguity,0.14485827088356018,-0.009705428034067154,0.06511915475130081,-0.17893797159194946,-0.039132144302129745,0.49411818385124207,-0.20398694276809692,-0.11581961810588837
extended dowry | clan->individual,0.25360774993896484,0.12634670734405518,0.037943869829177856,-0.019098475575447083,-0.021462440490722656,-0.12922927737236023,-0.4986298680305481,0.03593072667717934
extended dowry | conformity->dissent,-0.12190879136323929,-0.10936388373374939,0.038269855082035065,-0.07985381782054901,0.24104352295398712,0.24889184534549713,0.4732077717781067,0.15598951280117035
extended dowry | customary->codified,-0.2013927549123764,-0.5125395059585571,-0.09160580486059189,-0.47602570056915283,-0.19842186570167542,-0.12148149311542511,-0.18312811851501465,-0.23954707384109497
extended dowry | democracy->monarchy,-0.16814890503883362,-0.28676337003707886,0.042978450655937195,-0.27505502104759216,0.1916331946849823,0.03748783469200134,0.20785915851593018,-0.09939594566822052
extended dowry | dragon->eagle,0.04278092086315155,0.05250066518783569,0.13689814507961273,-0.05030138045549393,0.1745755970478058,0.023848269134759903,-0.09301720559597015,0.1659926474094391
extended dowry | duty->freedom,0.06553693115711212,0.14832116663455963,0.0011414363980293274,0.26691576838493347,0.04332285374403,-0.26506903767585754,-0.2794359028339386,-0.05610071122646332
extended dowry | elder->youth,-0.15761509537696838,-0.06569310277700424,-0.21878129243850708,-0.3706394135951996,-0.2715367376804352,-0.10201948881149292,-0.12670335173606873,-0.21710266172885895
extended dowry | fasting->feasting,-0.6125746965408325,-0.529456377029419,-0.0054896194487810135,-0.3220800757408142,0.10601183027029037,0.07341153174638748,0.10647502541542053,-0.10240969061851501
extended dowry | federal->centralized,-0.35774874687194824,-0.3138256371021271,-0.1361302137374878,-0.1395959109067917,0.2884810268878937,-0.12944632768630981,-0.44619137048721313,-0.2585846185684204
extended dowry | fermented->fresh,0.20598706603050232,0.16604527831077576,0.06448590010404587,-0.0904390811920166,0.458854615688324,0.3754141926765442,0.40397709608078003,0.19265158474445343
extended dowry | formal->casual,-0.08520864695310593,0.16227169334888458,-0.151445209980011,0.12016662955284119,-0.23603671789169312,-0.02990793250501156,0.09147277474403381,-0.10629606246948242
extended dowry | hierarchy->equality,0.07074394077062607,0.036295097321271896,-0.016513468697667122,0.11287904530763626,0.09754474461078644,0.15339308977127075,0.020770646631717682,0.11758999526500702
extended dowry | homeland->migration,-0.32966387271881104,0.07091400027275085,0.1418503075838089,-0.3252677917480469,0.097617968916893,-0.29522350430488586,-0.20203480124473572,0.13952186703681946
extended dowry | honor->shame,0.013633232563734055,0.33284658193588257,-0.05418272316455841,0.3308584690093994,0.08122199773788452,0.0018670260906219482,-0.041962072253227234,0.053896043449640274
extended dowry | indigenous->diaspora,-0.2266545444726944,-0.3062562644481659,-0.18981900811195374,-0.2243741750717163,-0.13404716551303864,-0.2000398337841034,-0.3177729845046997,-0.20578154921531677
extended dowry | individualism->collectivism,-0.1751306802034378,0.05775877833366394,0.017504941672086716,0.17154483497142792,0.16503790020942688,0.04767647013068199,0.38416731357574463,0.21147075295448303
extended dowry | kin->stranger,0.024238262325525284,0.6070857048034668,-0.03018960915505886,0.40772122144699097,-0.15580445528030396,-0.37272876501083374,-0.04977156221866608,0.11547436565160751
extended dowry | lineage->mobility,-0.16643613576889038,0.037080615758895874,-0.11437179148197174,-0.11230126023292542,-0.06266193836927414,-0.1835971474647522,0.24998578429222107,-0.25850391387939453
extended dowry | local->global,-0.1754300892353058,0.21749097108840942,-0.18678021430969238,-0.05545293539762497,-0.19263553619384766,-0.06140195578336716,-0.2793929874897003,-0.3098626434803009
extended dowry | lotus->rose,-0.04487985745072365,0.01332862675189972,-0.03083951398730278,0.2899063229560852,0.07588786631822586,0.01217399537563324,-0.06713147461414337,-0.10409807413816452
extended dowry | lunar->solar,0.00867752730846405,-0.3752944767475128,-0.0013867281377315521,-0.12171494215726852,-0.03332489728927612,0.38240617513656616,0.07178725302219391,0.2729405164718628
extended dowry | majority->minority,-0.09649640321731567,-0.10318389534950256,-0.11028006672859192,-0.2055513560771942,-0.002341814339160919,-0.21684885025024414,-0.26384761929512024,0.0905248373746872
extended dowry | modest->revealing,-0.04146638885140419,0.3220495879650116,0.007288282737135887,0.07303052395582199,0.03223321586847305,0.1415192186832428,-0.13685601949691772,0.16701869666576385
extended dowry | mother->father,0.11103770136833191,0.09330721199512482,0.08868575841188431,-0.10027238726615906,-0.1216786801815033,-0.04524660110473633,-0.03843529522418976,0.29061609506607056
extended dowry | mourning->celebration,0.2868865132331848,0.29337528347969055,0.07061953097581863,0.36683669686317444,0.21983632445335388,0.037006743252277374,0.25536441802978516,0.20820921659469604
extended dowry | obedience->autonomy,-0.04142235219478607,-0.10198494791984558,0.22562696039676666,-0.16244995594024658,-0.023799529299139977,0.29181498289108276,-0.2871289849281311,-0.14952251315116882
extended dowry | ornate->plain,-0.03514385223388672,-0.05832855403423309,0.05127425864338875,0.16773846745491028,-0.09823672473430634,-0.0995078831911087,-0.24544209241867065,0.13550414144992828
extended dowry | patronage->meritocracy,-0.08233966678380966,0.33417457342147827,0.044835418462753296,0.05289565026760101,0.06817588210105896,0.06240483373403549,-0.04097091406583786,0.10692023485898972
extended dowry | pilgrim->spectator,-0.42737671732902527,0.04145893454551697,-0.185588538646698,0.009042337536811829,-0.18669167160987854,-0.025503069162368774,-0.017958715558052063,-0.016684889793395996
extended dowry | pilgrimage->tourism,-0.07531867921352386,-0.30766838788986206,0.041803017258644104,-0.10616219788789749,0.0602838397026062,-0.04557650908827782,0.07189838588237762,0.2603090703487396
extended dowry | prayer->reason,0.33226990699768066,0.009638622403144836,0.15006792545318604,0.1311347782611847,0.07415607571601868,0.18993252515792847,0.026700317859649658,-0.032313793897628784
extended dowry | restraint->indulgence,0.08554673194885254,-0.38422518968582153,0.1035810187458992,0.06620904803276062,-0.048168957233428955,-0.09900855273008347,0.0724676102399826,0.0052329171448946
extended dowry | rice->bread,0.02815617248415947,0.4434966742992401,-0.223833367228508,0.06090652942657471,0.28543907403945923,0.01759675145149231,0.3184890151023865,0.10512502491474152
extended dowry | ritual->routine,-0.1323545277118683,-0.08419729769229889,-0.0454922690987587,-0.159292533993721,0.21744577586650848,0.3295556902885437,0.3627820611000061,0.11185308545827866
extended dowry | sacred->secular,-0.06491154432296753,0.2488575279712677,0.12042667716741562,-0.2897375226020813,0.089103102684021,0.13483396172523499,0.16438376903533936,0.17738735675811768
extended dowry | script->image,0.2117842435836792,-0.051446035504341125,-0.14509400725364685,-0.0068175774067640305,0.1544848084449768,0.31198570132255554,0.015610918402671814,-0.06576011329889297
extended dowry | solidarity->competition,-0.14425164461135864,0.2646556496620178,0.12418988347053528,0.17582419514656067,0.12557503581047058,0.21854239702224731,0.03538777679204941,0.012451700866222382
extended dowry | spicy->mild,0.16583436727523804,0.14618955552577972,0.17904427647590637,-0.1684499979019165,-0.20181351900100708,-0.040264539420604706,0.27114129066467285,-0.1741706281900406
extended dowry | taboo->permissive,0.004422124475240707,-0.29862087965011597,-0.04817581921815872,-0.1163143664598465,-0.07863538712263107,-0.07499642670154572,-0.2722569406032562,-0.29992225766181946
extended dowry | tea->coffee,-0.07664234936237335,0.06962651014328003,-0.17303143441677094,-0.084220290184021,-0.23863445222377777,-0.24383215606212616,0.07016902416944504,0.2427821010351181
extended dowry | tradition->modernity,0.21219170093536377,0.056994885206222534,-0.015229377895593643,0.11828839778900146,-0.020528990775346756,-0.34602880477905273,-0.3150619864463806,-0.024043112993240356
extended dowry | uniform->personalized,0.33470791578292847,0.49231940507888794,-0.010515984147787094,0.172263503074646,0.015971697866916656,0.0451231449842453,-0.2885724902153015,0.16898846626281738
extended dowry | vegetarian->meat,-0.057044580578804016,0.048997752368450165,-0.07122451066970825,0.08321262151002884,0.012138169258832932,0.059141770005226135,0.3875792622566223,0.08546006679534912
extended dowry | veiled->unveiled,-0.05207845941185951,0.2618894875049591,-0.006741572171449661,0.2511919438838959,0.09285038709640503,0.21132931113243103,0.20955955982208252,0.24029210209846497
extended dowry | white->red,0.3903331756591797,-0.3884405195713043,0.1252099573612213,-0.3366578221321106,0.1693190336227417,0.06579917669296265,-0.31229814887046814,-0.2764824628829956
extended engagement | ancestor->novelty,-0.2606284022331238,0.13062196969985962,0.0685306042432785,-0.19565202295780182,-0.4598102569580078,-0.31782448291778564,-0.3388229012489319,0.006374269723892212
extended engagement | assimilation->pluralism,-0.49331867694854736,0.06914536654949188,-0.3993001878261566,-0.3012300431728363,-0.3684329390525818,-0.45474156737327576,-0.37275367975234985,-0.44584304094314575
extended engagement | authority->deliberation,-0.08362390100955963,0.12459548562765121,0.3712609112262726,-0.13057202100753784,0.33885788917541504,0.3332904279232025,0.37124499678611755,0.051741912961006165
extended engagement | black->gold,-0.1995902806520462,-0.1043509691953659,-0.19395266473293304,-0.0687178522348404,-0.3030663728713989,0.17945876717567444,-0.0026567578315734863,-0.1925949603319168
extended engagement | certainty->ambiguity,0.13906389474868774,0.05802600085735321,0.44317442178726196,-0.10757506638765335,0.0008966624736785889,0.3961423635482788,0.009579580277204514,0.030568433925509453
extended engagement | clan->individual,0.18581131100654602,-0.12655463814735413,-0.10142774134874344,-0.10921919345855713,0.05029672384262085,-0.06601983308792114,-0.4171915650367737,0.03259981796145439
extended engagement | conformity->dissent,0.00429341197013855,0.1870719939470291,0.20840975642204285,0.05388332158327103,0.4385138154029846,0.28351715207099915,0.5158206224441528,0.08171866834163666
extended engagement | customary->codified,-0.10494750738143921,-0.05579810589551926,0.1395757794380188,-0.2381688505411148,0.1724366992712021,0.24172508716583252,0.32047170400619507,-0.045791856944561005
extended engagement | democracy->monarchy,-0.12592238187789917,0.10226984322071075,0.050327129662036896,-0.18862098455429077,-0.014676392078399658,0.11654690653085709,0.06387292593717575,-0.0941229909658432
extended engagement | dragon->eagle,-0.0622357577085495,0.14003300666809082,-0.1494741588830948,-0.20922914147377014,0.0719679445028305,-0.08186879754066467,-0.01235105562955141,0.3349364399909973
extended engagement | duty->freedom,0.16836930811405182,0.3022538423538208,0.06271161139011383,0.23105010390281677,0.12074048072099686,-0.11889825761318207,-0.13910843431949615,0.0013184957206249237
extended engagement | elder->youth,-0.2144387662410736,-0.2866896390914917,-0.22503706812858582,-0.4666479825973511,-0.3538021445274353,-0.18191541731357574,-0.32098495960235596,-0.43326616287231445
extended engagement | fasting->feasting,-0.3444116711616516,-0.09430891275405884,0.4043467342853546,-0.058374106884002686,0.37810924649238586,0.34503114223480225,0.4718874394893646,0.07999244332313538
extended engagement | federal->centralized,-0.3260776698589325,-0.2578051686286926,0.16609008610248566,-0.07877863943576813,0.3878265917301178,-0.1106249988079071,-0.3749755918979645,-0.2294529676437378
extended engagement | fermented->fresh,0.23896117508411407,0.2644539773464203,0.08657298982143402,-0.018338829278945923,0.3507431149482727,0.4164621829986572,0.34820622205734253,0.24309858679771423
extended engagement | formal->casual,-0.13250333070755005,0.08643776178359985,-0.21614044904708862,-0.042019277811050415,-0.16122040152549744,0.07448524981737137,0.14606018364429474,-0.15499024093151093
extended engagement | hierarchy->equality,0.04048129916191101,-0.016442522406578064,-0.2174135148525238,-0.09608040004968643,0.09667225927114487,-0.0944918766617775,-0.05318813771009445,0.195890873670578
extended engagement | homeland->migration,-0.012760385870933533,-0.3712957501411438,0.26411357522010803,-0.34705260396003723,0.04063556343317032,-0.22376781702041626,-0.2644116282463074,-0.017641261219978333
extended engagement | honor->shame,-0.02759048342704773,0.3817557096481323,0.12270975857973099,0.3325904607772827,0.07925091683864594,0.15014204382896423,0.01863916963338852,0.1504235565662384
extended engagement | indigenous->diaspora,-0.247564896941185,-0.2523261308670044,0.12356795370578766,0.010817185044288635,0.051386162638664246,0.01977880857884884,-0.06150294840335846,0.04147084429860115
extended engagement | individualism->collectivism,-0.23045267164707184,0.12804751098155975,-0.18054376542568207,0.1946735978126526,0.030973002314567566,-0.13557514548301697,0.1776738315820694,0.11665348708629608
extended engagement | kin->stranger,-0.09296970069408417,0.1321905553340912,-0.28950974345207214,0.03353036940097809,-0.27885252237319946,-0.6579927206039429,-0.21675287187099457,0.08371450752019882
extended engagement | lineage->mobility,-0.05180542916059494,-0.0838828757405281,-0.2722291052341461,-0.01665833592414856,-0.046624235808849335,0.08015328645706177,0.1521020084619522,-0.28104886412620544
extended engagement | local->global,-0.09791585803031921,0.13781645894050598,-0.011056683957576752,-0.0739121213555336,-0.12669095396995544,0.07917685806751251,-0.12699374556541443,-0.27419424057006836
extended engagement | lotus->rose,-0.15653342008590698,-0.21369726955890656,-0.1625412106513977,0.27850958704948425,-0.06628696620464325,0.00938364863395691,-0.05776900053024292,-0.006186775863170624
extended engagement | lunar->solar,0.04971844702959061,-0.13264039158821106,-0.08316510170698166,-0.1090710386633873,0.042509526014328,0.4953785538673401,-0.004145927727222443,0.2972565293312073
extended engagement | majority->minority,-0.09223653376102448,0.13921719789505005,-0.3061959147453308,-0.11846747994422913,0.014182519167661667,0.13706573843955994,-0.17908094823360443,0.044511809945106506
extended engagement | modest->revealing,-0.08297597616910934,0.2713782787322998,-0.1613135039806366,-0.0654863566160202,0.03257123753428459,-0.008938383311033249,0.047140397131443024,0.043210841715335846
extended engagement | mother->father,0.010076597332954407,-0.04112536087632179,0.3291289806365967,-0.24175484478473663,-0.23263368010520935,0.12842810153961182,0.21638017892837524,0.28512611985206604
extended engagement | mourning->celebration,0.14863824844360352,-0.012985341250896454,-0.06643420457839966,0.22519364953041077,0.2062656283378601,0.02688208967447281,0.16351991891860962,0.07217764109373093
extended engagement | obedience->autonomy,0.042564280331134796,-0.09597038477659225,0.008561016991734505,-0.38386961817741394,0.10051009058952332,0.09821369498968124,-0.21176806092262268,-0.2620415985584259
extended engagement | ornate->plain,-0.2367175817489624,-0.40735235810279846,-0.3228837847709656,0.03931930661201477,-0.39537596702575684,-0.5242940187454224,-0.7860243916511536,-0.1501874476671219
extended engagement | patronage->meritocracy,-0.1525290161371231,-0.17379522323608398,-0.20163625478744507,-0.25765460729599,-0.21560287475585938,-0.2932531535625458,-0.2740258574485779,-0.11669355630874634
extended engagement | pilgrim->spectator,-0.6009511947631836,-0.3747378885746002,-0.5462267994880676,-0.2435818314552307,-0.49606800079345703,-0.3653770387172699,-0.3462245464324951,-0.2741348147392273
extended engagement | pilgrimage->tourism,0.07608009874820709,-0.18067526817321777,-0.08802469074726105,0.17375750839710236,0.06219026818871498,-0.3227454423904419,0.12195131927728653,0.25173380970954895
extended engagement | prayer->reason,0.4019600749015808,0.07989373803138733,-0.15657669305801392,0.09001849591732025,0.11562634259462357,0.10470272600650787,0.01795153319835663,0.04269324243068695
extended engagement | restraint->indulgence,0.27288806438446045,-0.10991227626800537,0.4407977759838104,0.22446151077747345,0.09289117902517319,0.22919383645057678,0.39669159054756165,0.2782424986362457
extended engagement | rice->bread,0.11349879205226898,0.3504219651222229,-0.2801054120063782,0.08280619978904724,0.14256584644317627,0.092288076877594,0.4068116545677185,0.20548999309539795
extended engagement | ritual->routine,-0.058804016560316086,-0.10002721846103668,-0.23261740803718567,-0.11346850544214249,0.08080146461725235,0.05099429190158844,0.3559204041957855,0.08093494921922684
extended engagement | sacred->secular,-0.05698695406317711,0.06850258260965347,0.19283077120780945,-0.2979637384414673,0.07973149418830872,0.13798215985298157,0.16241617500782013,0.12911726534366608
extended engagement | script->image,0.1287933588027954,-0.11910833418369293,-0.3311575651168823,-0.019437380135059357,0.08799222111701965,0.10809449851512909,-0.03336750715970993,-0.2076842486858368
extended engagement | solidarity->competition,-0.054440032690763474,0.004624748602509499,-0.09568625688552856,0.0727766677737236,-0.2902573049068451,0.22818443179130554,-0.24979127943515778,-0.12083245813846588
extended engagement | spicy->mild,0.20763041079044342,-0.1511799395084381,-0.06224650517106056,-0.4565575420856476,-0.10283010452985764,0.0350867435336113,-0.22980281710624695,-0.15273843705654144
extended engagement | taboo->permissive,0.20074361562728882,-0.12002153694629669,0.115033358335495,-0.1737753003835678,-0.1426093578338623,0.11279274523258209,0.04511842131614685,-0.37387213110923767
extended engagement | tea->coffee,-0.09977308660745621,0.058265648782253265,0.005984298884868622,0.0168222114443779,-0.2674292027950287,-0.17022600769996643,0.16911177337169647,0.24199071526527405
extended engagement | tradition->modernity,0.22084864974021912,0.07051755487918854,-0.020676389336586,0.0632801502943039,0.010628722608089447,-0.1562628149986267,-0.4779711961746216,-0.14181113243103027
extended engagement | uniform->personalized,0.45782044529914856,0.2168840765953064,0.13941772282123566,0.1610066145658493,-0.11687332391738892,-0.13838942348957062,-0.25996413826942444,0.15357708930969238
extended engagement | vegetarian->meat,-0.12556928396224976,-0.16091644763946533,-0.1238735094666481,0.05143219977617264,0.08713378012180328,-0.10033252090215683,0.41391557455062866,0.058487359434366226
extended engagement | veiled->unveiled,-0.14713114500045776,0.11901786923408508,-0.2926650643348694,0.022870182991027832,-0.28602051734924316,-0.13463357090950012,-0.08327892422676086,0.0373091846704483
extended engagement | white->red,0.24504409730434418,-0.19577446579933167,0.15027175843715668,-0.15989825129508972,0.15142613649368286,0.22587668895721436,-0.2888653874397278,-0.23034371435642242
extended family | ancestor->novelty,-0.2830888628959656,0.09227161109447479,0.053086429834365845,-0.24986034631729126,-0.4845024347305298,-0.3116440773010254,-0.257110059261322,0.12614160776138306
extended family | assimilation->pluralism,-0.44187965989112854,0.07348503917455673,-0.4075116217136383,-0.18651124835014343,-0.3765917420387268,-0.44838547706604004,-0.44953906536102295,-0.4176221489906311
