repr_type,model_a,model_b,metric,mean,ci_low,ci_high
embedding_matrix,en_50m,en_zh_a,jaccard_at_k_mean,0.05307503693045079,0.03597989078264008,0.06901223536544576
embedding_matrix,en_50m,en_zh_a,axis_abs_projection_diff_mean,0.03589606026679275,0.02932460390403864,0.042611378774046846
embedding_matrix,en_50m,en_zh_a,frobenius_cultural_similarity,0.037982839419047135,0.035185459772745745,0.04077487551371255
embedding_matrix,en_50m,en_zh_b,jaccard_at_k_mean,0.05336100841374658,0.035571731094091286,0.07097681098326813
embedding_matrix,en_50m,en_zh_b,axis_abs_projection_diff_mean,0.03642709192521863,0.029535212218761445,0.04313657901808614
embedding_matrix,en_50m,en_zh_b,frobenius_cultural_similarity,0.029140111048380532,0.026872368113199943,0.031518156687418655
embedding_matrix,en_50m,en_fr_a,jaccard_at_k_mean,0.005267216567173216,-0.012807229564355871,0.022949969461163233
embedding_matrix,en_50m,en_fr_a,axis_abs_projection_diff_mean,0.012605432020500226,0.009173310317099032,0.016142476923763735
embedding_matrix,en_50m,en_fr_a,frobenius_cultural_similarity,-0.00370384076054886,-0.005133997853596958,-0.002277494366963659
embedding_matrix,en_50m,en_fr_b,jaccard_at_k_mean,0.011285510561083623,-0.006754125864936622,0.02870341419482947
embedding_matrix,en_50m,en_fr_b,axis_abs_projection_diff_mean,0.011947416939139338,0.007422638960182637,0.016297843478620025
embedding_matrix,en_50m,en_fr_b,frobenius_cultural_similarity,-0.002807121384938549,-0.0042768666585286524,-0.0012274873097737476
embedding_matrix,en_50m,en_fas_a,jaccard_at_k_mean,0.04700571353326044,0.02975134016307912,0.06441179477662917
embedding_matrix,en_50m,en_fas_a,axis_abs_projection_diff_mean,0.030633678702414027,0.024640090733766537,0.036600257057696525
embedding_matrix,en_50m,en_fas_a,frobenius_cultural_similarity,0.029892082155863434,0.027566506067911847,0.03211474825541184
embedding_matrix,en_50m,en_fas_b,jaccard_at_k_mean,0.033415517462684896,0.016378888037124728,0.05035351332107729
embedding_matrix,en_50m,en_fas_b,axis_abs_projection_diff_mean,0.03171220038846133,0.026331894341856246,0.037309756197035235
embedding_matrix,en_50m,en_fas_b,frobenius_cultural_similarity,0.025609722620646133,0.02336808573404954,0.027919256083170543
embedding_matrix,en_50m,en_nld_a,jaccard_at_k_mean,0.007962740547531544,-0.009746265995588255,0.02615272513175948
embedding_matrix,en_50m,en_nld_a,axis_abs_projection_diff_mean,0.017988729306459325,0.01403855978325004,0.02209507554024455
embedding_matrix,en_50m,en_nld_a,frobenius_cultural_similarity,0.003718109144846646,0.002370330492655448,0.005084098307291646
embedding_matrix,en_50m,en_nld_b,jaccard_at_k_mean,0.004391058422723804,-0.013805856083354495,0.022261114300162643
embedding_matrix,en_50m,en_nld_b,axis_abs_projection_diff_mean,0.010079520245715942,0.0053302104510366405,0.015139054697006923
embedding_matrix,en_50m,en_nld_b,frobenius_cultural_similarity,-0.005152060723622648,-0.006622735913594552,-0.003649403508504248
embedding_matrix,en_50m,en_ukr_a,jaccard_at_k_mean,0.04176770325497792,0.02449724932511399,0.05899736655535426
embedding_matrix,en_50m,en_ukr_a,axis_abs_projection_diff_mean,0.03474290346577753,0.027316233050078145,0.042522634029388426
embedding_matrix,en_50m,en_ukr_a,frobenius_cultural_similarity,0.031016576044718455,0.028530962626139342,0.03364269625345866
embedding_matrix,en_50m,en_ukr_b,jaccard_at_k_mean,0.019034791383544136,0.0013594450225324906,0.03619459569362493
embedding_matrix,en_50m,en_ukr_b,axis_abs_projection_diff_mean,0.027118197382837425,0.021191352102905528,0.033713158037513444
embedding_matrix,en_50m,en_ukr_b,frobenius_cultural_similarity,0.016643644472757943,0.014508870951334643,0.01882108198801684
embedding_matrix,en_50m,en_bul_a,jaccard_at_k_mean,0.0029134371330024056,-0.015095939444910833,0.020812381857545414
embedding_matrix,en_50m,en_bul_a,axis_abs_projection_diff_mean,0.012249437428340323,0.0076524067148565356,0.017194501586258334
embedding_matrix,en_50m,en_bul_a,frobenius_cultural_similarity,0.00452986212412515,0.0028878134409586476,0.006363461939493845
embedding_matrix,en_50m,en_bul_b,jaccard_at_k_mean,0.019889463026278364,0.0019352038853153175,0.03801160044146257
embedding_matrix,en_50m,en_bul_b,axis_abs_projection_diff_mean,0.020742471457347242,0.015127942655235524,0.026491246294230122
embedding_matrix,en_50m,en_bul_b,frobenius_cultural_similarity,0.012980221552530952,0.011085208765665752,0.014776654879252143
embedding_matrix,en_50m,en_ind_a,jaccard_at_k_mean,0.01775306817070499,0.0003906598279640461,0.03545045051916551
embedding_matrix,en_50m,en_ind_a,axis_abs_projection_diff_mean,0.014396446875259247,0.00969468216598024,0.019399894397705744
embedding_matrix,en_50m,en_ind_a,frobenius_cultural_similarity,0.003080313315073649,0.001573102442423549,0.004567878786722851
embedding_matrix,en_50m,en_ind_b,jaccard_at_k_mean,0.010798144435981705,-0.006217665391675564,0.029065164909756303
embedding_matrix,en_50m,en_ind_b,axis_abs_projection_diff_mean,0.007899058619439542,0.004017063327133641,0.012218824021518124
embedding_matrix,en_50m,en_ind_b,frobenius_cultural_similarity,-0.002144186112721755,-0.0035300700505574573,-0.0007596745808919614
embedding_matrix,en_50m,en_deu_a,jaccard_at_k_mean,0.01802558155945777,0.0006225538452246937,0.035779269487285825
embedding_matrix,en_50m,en_deu_a,axis_abs_projection_diff_mean,0.017877703712880624,0.013705560613423526,0.022554791256785348
embedding_matrix,en_50m,en_deu_a,frobenius_cultural_similarity,0.003274008093516051,0.0019474751154582443,0.004666058794657452
embedding_matrix,en_50m,en_deu_b,jaccard_at_k_mean,0.024422754047098594,0.006523766412913079,0.041173285850911956
embedding_matrix,en_50m,en_deu_b,axis_abs_projection_diff_mean,0.021703804864287343,0.016195406433194823,0.027580084793269635
embedding_matrix,en_50m,en_deu_b,frobenius_cultural_similarity,0.00709930608240765,0.005558052698771146,0.008720020548502641
embedding_matrix,en_100m,en_zh_a,jaccard_at_k_mean,0.05775518070757035,0.041814187404696224,0.07487627960514032
embedding_matrix,en_100m,en_zh_a,axis_abs_projection_diff_mean,0.018368478944674027,0.011859810311347113,0.02496287982538342
embedding_matrix,en_100m,en_zh_a,frobenius_cultural_similarity,0.035504865109761516,0.03292766698201492,0.038149533208211225
embedding_matrix,en_100m,en_zh_b,jaccard_at_k_mean,0.0607892864030013,0.0446608301837369,0.07713291937958278
embedding_matrix,en_100m,en_zh_b,axis_abs_projection_diff_mean,0.013946466040909239,0.008105977378785517,0.01984393266588444
embedding_matrix,en_100m,en_zh_b,frobenius_cultural_similarity,0.030454779721577938,0.02818216183980303,0.03278122685750322
embedding_matrix,en_100m,en_fr_a,jaccard_at_k_mean,0.010189427343169744,-0.008182039736499447,0.02885818120041761
embedding_matrix,en_100m,en_fr_a,axis_abs_projection_diff_mean,-0.00538780566319827,-0.009386353310197687,-0.001266083855181982
embedding_matrix,en_100m,en_fr_a,frobenius_cultural_similarity,-0.0026909045511881724,-0.00390694433848067,-0.0014418312708536773
embedding_matrix,en_100m,en_fr_b,jaccard_at_k_mean,0.012843136844530867,-0.004459112309834978,0.030688962281399945
embedding_matrix,en_100m,en_fr_b,axis_abs_projection_diff_mean,-0.007730981298610662,-0.012174315530806862,-0.00337784027680757
embedding_matrix,en_100m,en_fr_b,frobenius_cultural_similarity,-0.00401832049814857,-0.005338335863749169,-0.0026039621988932643
embedding_matrix,en_100m,en_fas_a,jaccard_at_k_mean,0.057494799944011854,0.041397715259417045,0.07434987890320255
embedding_matrix,en_100m,en_fas_a,axis_abs_projection_diff_mean,0.01859473344951862,0.010855085700750333,0.02638785440474742
embedding_matrix,en_100m,en_fas_a,frobenius_cultural_similarity,0.031218713193257627,0.029032758458455418,0.03367445042928062
embedding_matrix,en_100m,en_fas_b,jaccard_at_k_mean,0.039813235868388475,0.02306568465179326,0.05681455326505469
embedding_matrix,en_100m,en_fas_b,axis_abs_projection_diff_mean,0.011626916018873418,0.006276485845446517,0.017540205672383236
embedding_matrix,en_100m,en_fas_b,frobenius_cultural_similarity,0.027896918896993042,0.02554820035298662,0.030170595296223943
embedding_matrix,en_100m,en_nld_a,jaccard_at_k_mean,0.02236068228143362,0.005068076339958538,0.040521784377655856
embedding_matrix,en_100m,en_nld_a,axis_abs_projection_diff_mean,0.002224866627454719,-0.0020070954784751627,0.006717236306518215
embedding_matrix,en_100m,en_nld_a,frobenius_cultural_similarity,0.006429416627248136,0.00493002198537193,0.007982876904805522
embedding_matrix,en_100m,en_nld_b,jaccard_at_k_mean,0.008418087168622024,-0.009816752263594353,0.02667133437888425
embedding_matrix,en_100m,en_nld_b,axis_abs_projection_diff_mean,-0.007622388855218987,-0.011899330459535173,-0.003046690482646386
embedding_matrix,en_100m,en_nld_b,frobenius_cultural_similarity,-0.005919713930765777,-0.007289524523417176,-0.004522899691263876
embedding_matrix,en_100m,en_ukr_a,jaccard_at_k_mean,0.05311983599161041,0.036262573731035586,0.06922343009298837
embedding_matrix,en_100m,en_ukr_a,axis_abs_projection_diff_mean,0.017892420474439813,0.01024088773876422,0.025575742565095316
embedding_matrix,en_100m,en_ukr_a,frobenius_cultural_similarity,0.03377208981831874,0.031169550450642916,0.03639112561543782
embedding_matrix,en_100m,en_ukr_b,jaccard_at_k_mean,0.021945310715974387,0.005123599376807841,0.039747831550149604
embedding_matrix,en_100m,en_ukr_b,axis_abs_projection_diff_mean,0.00557298189938063,-0.0001597454845905788,0.011481273725628821
embedding_matrix,en_100m,en_ukr_b,frobenius_cultural_similarity,0.015281759648640925,0.013497425778706829,0.01704742978413902
embedding_matrix,en_100m,en_bul_a,jaccard_at_k_mean,0.01321393494517964,-0.004029400238461545,0.030377246517986567
embedding_matrix,en_100m,en_bul_a,axis_abs_projection_diff_mean,-0.0019371518615633743,-0.007645397167652973,0.0043250438570975325
embedding_matrix,en_100m,en_bul_a,frobenius_cultural_similarity,0.0060315627759297274,0.0044621880849202294,0.007565241750081331
embedding_matrix,en_100m,en_bul_b,jaccard_at_k_mean,0.02733512498548163,0.009075404568882672,0.044369174912121334
embedding_matrix,en_100m,en_bul_b,axis_abs_projection_diff_mean,0.002467683894783218,-0.0021070643737912675,0.0071612011641263296
embedding_matrix,en_100m,en_bul_b,frobenius_cultural_similarity,0.01618618122609454,0.01430916646321613,0.01807977937062584
embedding_matrix,en_100m,en_ind_a,jaccard_at_k_mean,0.021465151160433682,0.0038193984666498038,0.03958021081119323
embedding_matrix,en_100m,en_ind_a,axis_abs_projection_diff_mean,-0.0005080696438998777,-0.004326566554605976,0.0035274071134626384
embedding_matrix,en_100m,en_ind_a,frobenius_cultural_similarity,0.0038036955388387333,0.0024314870198567234,0.005136158498128235
embedding_matrix,en_100m,en_ind_b,jaccard_at_k_mean,0.010796824417392492,-0.007376799399177125,0.028643205832654117
embedding_matrix,en_100m,en_ind_b,axis_abs_projection_diff_mean,-0.009060197927355879,-0.013619878530502366,-0.0041642298661172805
embedding_matrix,en_100m,en_ind_b,frobenius_cultural_similarity,-0.003466570292154969,-0.004771852556864464,-0.002120192209879565
embedding_matrix,en_100m,en_deu_a,jaccard_at_k_mean,0.02857584318072648,0.011499483726643556,0.045762709300274595
embedding_matrix,en_100m,en_deu_a,axis_abs_projection_diff_mean,0.0004972620400786332,-0.004277844939380965,0.0053438328392803325
embedding_matrix,en_100m,en_deu_a,frobenius_cultural_similarity,0.006874905450185126,0.005464452298482234,0.008364655431111631
embedding_matrix,en_100m,en_deu_b,jaccard_at_k_mean,0.02307130548887182,0.005102461621848797,0.040305390790733364
embedding_matrix,en_100m,en_deu_b,axis_abs_projection_diff_mean,0.0009621464138477309,-0.004445696040988073,0.007113718330860025
embedding_matrix,en_100m,en_deu_b,frobenius_cultural_similarity,0.005713095136006624,0.004251679356892926,0.007155565007527634
pre_lmhead_contextual,en_50m,en_zh_a,jaccard_at_k_mean,0.03821889243188048,0.02758448054049434,0.04830344808662168
pre_lmhead_contextual,en_50m,en_zh_a,axis_abs_projection_diff_mean,0.17503293039997425,-0.04957200847069432,0.42801393981774627
pre_lmhead_contextual,en_50m,en_zh_a,frobenius_cultural_similarity,0.09497803066253667,0.08645700454711917,0.10338242530822757
pre_lmhead_contextual,en_50m,en_zh_b,jaccard_at_k_mean,0.04465058706978242,0.03425222778634851,0.05452806963290402
pre_lmhead_contextual,en_50m,en_zh_b,axis_abs_projection_diff_mean,0.04748086836417542,-0.14734027645985304,0.2650039622982341
pre_lmhead_contextual,en_50m,en_zh_b,frobenius_cultural_similarity,0.09870092372131346,0.09004760322570805,0.10755032234191896
pre_lmhead_contextual,en_50m,en_fr_a,jaccard_at_k_mean,-0.004216627120731342,-0.01628577642882456,0.007872952351983042
pre_lmhead_contextual,en_50m,en_fr_a,axis_abs_projection_diff_mean,0.10505663138349819,-0.12374088815847983,0.3460724767049146
pre_lmhead_contextual,en_50m,en_fr_a,frobenius_cultural_similarity,-0.017729686347961432,-0.02168052616119384,-0.013499586105346642
pre_lmhead_contextual,en_50m,en_fr_b,jaccard_at_k_mean,-0.006695787174564427,-0.018913788747753513,0.005702654993357648
pre_lmhead_contextual,en_50m,en_fr_b,axis_abs_projection_diff_mean,0.3232954628022511,0.04490239777167648,0.6344919823606805
pre_lmhead_contextual,en_50m,en_fr_b,frobenius_cultural_similarity,-0.009467880867004341,-0.015393129539489736,-0.003100762748718233
pre_lmhead_contextual,en_50m,en_fas_a,jaccard_at_k_mean,0.0248802066169429,0.013596978006102156,0.035993562419334935
pre_lmhead_contextual,en_50m,en_fas_a,axis_abs_projection_diff_mean,0.24469156128485992,-0.0511544658342995,0.5701334524353343
pre_lmhead_contextual,en_50m,en_fas_a,frobenius_cultural_similarity,0.04646898416137697,0.03854620170593266,0.054896067428588866
pre_lmhead_contextual,en_50m,en_fas_b,jaccard_at_k_mean,0.027313577787775323,0.015862898021011262,0.0381644163362973
pre_lmhead_contextual,en_50m,en_fas_b,axis_abs_projection_diff_mean,0.09074287534316383,-0.17448085121313728,0.3552399760683369
pre_lmhead_contextual,en_50m,en_fas_b,frobenius_cultural_similarity,0.00047860059738157046,-0.005886076164245538,0.006821142768859867
pre_lmhead_contextual,en_50m,en_nld_a,jaccard_at_k_mean,-0.0006842609095422114,-0.0127917713127087,0.01155550918825321
pre_lmhead_contextual,en_50m,en_nld_a,axis_abs_projection_diff_mean,0.14459005275090497,-0.13375876496235461,0.4511660883029305
