scope,repr_type,model_a,model_b,layer,normalization,axis_abs_projection_diff_mean,axis_abs_projection_diff_max,axis_signed_projection_diff_mean,axes_used,axes_skipped,neutral_projection_sd_a_mean,neutral_projection_sd_b_mean,cultural_norm_a_mean,cultural_norm_b_mean
layerwise,hidden_state,en_50m,en_ind_a,0,row_l2,0.0855143591761589,0.4949316084384918,0.00413932632887736,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,0,neutral_z,0.7129636627435684,5.091582298278809,-0.023808054169639947,50,0,0.1629562558233738,0.19515033274888993,1.3389452695846558,1.5765572786331177
layerwise,hidden_state,en_50m,en_ind_a,1,row_l2,0.1375920879840851,0.7701846361160278,0.005349999294267036,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,1,neutral_z,0.8015359365940093,6.940944194793701,-0.0963151464611292,50,0,627.75234375,1200.6448999023437,3524.2734375,6274.1611328125
layerwise,hidden_state,en_50m,en_ind_a,2,row_l2,0.12849639907479285,0.7649543285369873,0.0025693504768423735,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,2,neutral_z,0.7982739043235779,7.046205520629883,-0.09890605207532645,50,0,638.6857470703125,1220.409093017578,3841.044677734375,6738.58642578125
layerwise,hidden_state,en_50m,en_ind_a,3,row_l2,0.11951289772987365,0.705062747001648,0.0041547280922532084,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,3,neutral_z,0.8014036750793457,7.068813800811768,-0.10162107355892658,50,0,647.3259130859375,1219.8325793457032,4352.083984375,7323.80712890625
layerwise,hidden_state,en_50m,en_ind_a,4,row_l2,0.11438256531953811,0.6758098602294922,0.0021941742300987245,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,4,neutral_z,0.8030932676792145,7.082920551300049,-0.1043103191256523,50,0,648.8249682617187,1222.4658178710938,4686.2529296875,7634.33642578125
layerwise,hidden_state,en_50m,en_ind_a,5,row_l2,0.11392197266221046,0.6729603409767151,-0.002062013739487156,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_50m,en_ind_a,5,neutral_z,0.8002014458179474,7.141679763793945,-0.0990913357399404,50,0,652.6368103027344,1217.3734191894532,4662.67236328125,7719.5927734375
layerwise,hidden_state,en_50m,en_ind_a,6,row_l2,0.11109412863850593,0.655271589756012,-0.0009071020968258381,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_50m,en_ind_a,6,neutral_z,0.800194640159607,7.276082992553711,-0.10465304519981146,50,0,649.716943359375,1208.0583642578124,4805.36767578125,7901.15673828125
layerwise,hidden_state,en_50m,en_ind_a,7,row_l2,0.10907844841480255,0.6389962434768677,-0.0017402114614378662,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,7,neutral_z,0.7986628866195679,7.576151371002197,-0.10927090359618888,50,0,635.1484527587891,1176.490654296875,4787.13134765625,7870.31103515625
layerwise,hidden_state,en_50m,en_ind_a,8,row_l2,0.10914165079593659,0.692090630531311,-0.00712037009652704,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,8,neutral_z,0.8024592411518097,7.571901321411133,-0.10624877863563598,50,0,604.9809539794921,1133.3983435058594,4746.20458984375,7792.12109375
layerwise,hidden_state,en_50m,en_ind_a,9,row_l2,0.10990862444043159,0.658578634262085,-0.01015348524262663,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,9,neutral_z,0.7913714945316315,9.010019302368164,-0.10231838187202812,50,0,588.2340539550781,1099.318526611328,4761.775390625,8146.08251953125
layerwise,hidden_state,en_50m,en_ind_a,10,row_l2,0.11062452107667924,0.643720269203186,-0.004531524009071291,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,10,neutral_z,0.8005129563808441,9.603073120117188,-0.0988079412188381,50,0,597.6626611328124,1141.70857421875,4917.27587890625,8878.234375
layerwise,hidden_state,en_50m,en_ind_a,11,row_l2,0.11257481262087822,0.6081600785255432,-0.004928973263595253,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_ind_a,11,neutral_z,0.8247518968582154,9.470298767089844,-0.10545883677899838,50,0,651.4894635009765,1185.7283605957032,5695.6220703125,9696.54296875
layerwise,hidden_state,en_50m,en_ind_a,12,row_l2,0.12901003465056418,0.7981697916984558,0.006052644324954599,50,0,,,1.0000001192092896,1.0
layerwise,hidden_state,en_50m,en_ind_a,12,neutral_z,0.8034975063800812,8.143485069274902,-0.07563852509483696,50,0,2.137811830043793,2.2964855575561525,17.33680534362793,16.906984329223633
layerwise,hidden_state,en_50m,en_deu_a,0,row_l2,0.08771788865327836,0.4744083285331726,-0.0015870215347968042,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,0,neutral_z,0.7322409462928772,5.225972652435303,0.016453078356571494,50,0,0.16295627385377884,0.19982944548130036,1.3389453887939453,1.5568584203720093
layerwise,hidden_state,en_50m,en_deu_a,1,row_l2,0.1363677591085434,0.7464064359664917,-0.008807549180928617,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,1,neutral_z,0.8163806939125061,7.927671909332275,-0.006063904664479196,50,0,627.7523596191406,1455.3603735351562,3524.2734375,7851.1708984375
layerwise,hidden_state,en_50m,en_deu_a,2,row_l2,0.13080887287855147,0.742125391960144,-0.007306319270282984,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,2,neutral_z,0.8172105038166046,7.875382900238037,-0.009889931755606086,50,0,638.6853546142578,1475.0437927246094,3841.0439453125,8163.0078125
layerwise,hidden_state,en_50m,en_deu_a,3,row_l2,0.12152504578232765,0.7232232093811035,-0.002712030075490475,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,3,neutral_z,0.8162821424007416,7.691500186920166,-0.00974948963150382,50,0,647.3259796142578,1484.3320666503905,4352.083984375,8745.4130859375
layerwise,hidden_state,en_50m,en_deu_a,4,row_l2,0.11788395389914513,0.6819958090782166,-0.0022790309274569156,50,0,,,0.9999998807907104,1.0
layerwise,hidden_state,en_50m,en_deu_a,4,neutral_z,0.816517585515976,7.653664588928223,-0.012698615053668618,50,0,648.8249725341797,1487.6145422363281,4686.25341796875,9025.26171875
layerwise,hidden_state,en_50m,en_deu_a,5,row_l2,0.1163432726264,0.6934512257575989,-0.0014330552858882583,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,5,neutral_z,0.8159499609470368,7.691976547241211,-0.009401221154257655,50,0,652.6368914794922,1491.4432177734375,4662.6728515625,9347.65625
layerwise,hidden_state,en_50m,en_deu_a,6,row_l2,0.11321532145142556,0.6590903997421265,0.0021360537875443697,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,6,neutral_z,0.8152540123462677,7.701260089874268,-0.01117607587017119,50,0,649.7169189453125,1488.8707580566406,4805.3681640625,9715.185546875
layerwise,hidden_state,en_50m,en_deu_a,7,row_l2,0.11197957053780555,0.6509928703308105,0.003811949773225933,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,7,neutral_z,0.8131521570682526,7.83514928817749,-0.011318432707339525,50,0,635.1485693359375,1488.1030505371093,4787.13134765625,9970.662109375
layerwise,hidden_state,en_50m,en_deu_a,8,row_l2,0.11333121761679649,0.6335123181343079,0.0007274962263181806,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,8,neutral_z,0.8236868715286255,7.602901458740234,-0.015143224913626909,50,0,604.9812194824219,1468.7808581542968,4746.205078125,10335.7119140625
layerwise,hidden_state,en_50m,en_deu_a,9,row_l2,0.11437097638845443,0.6490359902381897,0.002320576042184257,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,9,neutral_z,0.8284108293056488,7.676865577697754,-0.010767372418195009,50,0,588.2340386962891,1453.7673083496093,4761.7763671875,10736.072265625
layerwise,hidden_state,en_50m,en_deu_a,10,row_l2,0.1185953477025032,0.6652016639709473,0.01091521226335317,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,10,neutral_z,0.8343729472160339,7.508675575256348,-0.026920690108090638,50,0,597.6623748779297,1359.6978161621093,4917.275390625,10559.50390625
layerwise,hidden_state,en_50m,en_deu_a,11,row_l2,0.1242901386320591,0.6467208862304688,0.019021065207198262,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,11,neutral_z,0.8441600704193115,7.871368408203125,-0.02661394700407982,50,0,651.4894122314453,1381.0039916992187,5695.62109375,11205.2080078125
layerwise,hidden_state,en_50m,en_deu_a,12,row_l2,0.14032359838485717,0.857324481010437,0.023358386699110268,50,0,,,1.0,1.0
layerwise,hidden_state,en_50m,en_deu_a,12,neutral_z,0.8436444163322449,7.8840436935424805,-0.022313455714611338,50,0,2.1378129839897158,2.1314137601852416,17.336801528930664,16.613956451416016
layerwise,hidden_state,en_100m,en_zh_a,0,row_l2,0.10472087383270264,0.5112943649291992,-0.013878957615233958,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,0,neutral_z,0.7973852670192718,5.641604423522949,-0.02433190882205963,50,0,0.20195895552635193,0.22229936659336091,1.718713641166687,1.4772119522094727
layerwise,hidden_state,en_100m,en_zh_a,1,row_l2,0.1749073977768421,0.9546700716018677,-0.019043525031302123,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,1,neutral_z,0.8598040556907653,6.856065273284912,-0.04867939531104639,50,0,1378.7514416503907,1880.41986328125,7847.5458984375,9206.423828125
layerwise,hidden_state,en_100m,en_zh_a,2,row_l2,0.16434474498033524,0.9172042012214661,-0.014030254743993283,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,2,neutral_z,0.858852391242981,6.590176582336426,-0.04981915877666324,50,0,1387.1577111816407,1884.177236328125,8222.0546875,9926.875
layerwise,hidden_state,en_100m,en_zh_a,3,row_l2,0.154462558478117,0.8790592551231384,-0.010797542561776936,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,3,neutral_z,0.8578403544425964,6.625000476837158,-0.05034770168364048,50,0,1387.1424890136718,1879.1217358398437,8781.919921875,10338.28515625
layerwise,hidden_state,en_100m,en_zh_a,4,row_l2,0.146937765032053,0.8563902974128723,-0.009004512899555266,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,4,neutral_z,0.8562364065647126,6.564783096313477,-0.047082733400166034,50,0,1379.392333984375,1886.83767578125,9038.650390625,10694.9521484375
layerwise,hidden_state,en_100m,en_zh_a,5,row_l2,0.14023541137576104,0.8389328718185425,-0.008062123991549016,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,5,neutral_z,0.8559765672683716,6.727381706237793,-0.04907817227765918,50,0,1379.2120202636718,1869.8278076171875,9351.2578125,11036.265625
layerwise,hidden_state,en_100m,en_zh_a,6,row_l2,0.1322900439798832,0.8283805847167969,-0.005729179475456476,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,6,neutral_z,0.8522324800491333,7.094663143157959,-0.046941473368788136,50,0,1376.3126733398437,1845.8808227539062,9703.7333984375,11481.38671875
layerwise,hidden_state,en_100m,en_zh_a,7,row_l2,0.12622085198760033,0.8177434206008911,-0.008064777441322803,50,0,,,1.000000238418579,1.0
layerwise,hidden_state,en_100m,en_zh_a,7,neutral_z,0.8512798893451691,7.276704788208008,-0.051832442060112956,50,0,1354.2674487304687,1792.4559790039064,9713.80078125,12081.0439453125
layerwise,hidden_state,en_100m,en_zh_a,8,row_l2,0.12116414815187454,0.7803983688354492,-0.006432676217518747,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,8,neutral_z,0.8445078873634339,6.954257965087891,-0.06522906374186277,50,0,1312.1888342285156,1758.7716186523437,9616.8037109375,12691.06640625
layerwise,hidden_state,en_100m,en_zh_a,9,row_l2,0.11833696901798248,0.7801518440246582,-0.0034200469660572706,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,9,neutral_z,0.8247427761554718,6.548415184020996,-0.06854757331311703,50,0,1253.9421020507812,1684.7383544921875,9152.8701171875,12972.5615234375
layerwise,hidden_state,en_100m,en_zh_a,10,row_l2,0.11727216109633445,0.7463834285736084,0.0009956885548308492,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,10,neutral_z,0.8315722477436066,6.149886608123779,-0.09465980540029705,50,0,1243.6434924316407,1672.3866137695313,10409.69921875,13213.4716796875
layerwise,hidden_state,en_100m,en_zh_a,11,row_l2,0.12184603706002235,0.8209636211395264,-0.0014569184216088615,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,11,neutral_z,0.8447330319881439,8.172294616699219,-0.09882112887687981,50,0,1287.354737548828,1813.2617333984374,11242.255859375,14298.8740234375
layerwise,hidden_state,en_100m,en_zh_a,12,row_l2,0.14356642141938208,0.8231812715530396,-0.018573602930409834,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_zh_a,12,neutral_z,0.918000510931015,7.208988189697266,-0.11097414875403047,50,0,2.5779888677597045,1.8328449892997742,21.722707748413086,13.707242012023926
layerwise,hidden_state,en_100m,en_fr_a,0,row_l2,0.08464034840464592,0.4241412281990051,-0.003145303224446252,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,0,neutral_z,0.7510690188407898,5.795716285705566,0.01550729965325445,50,0,0.20195891052484513,0.184330098927021,1.718713641166687,1.6349390745162964
layerwise,hidden_state,en_100m,en_fr_a,1,row_l2,0.15711545646190644,0.7798044681549072,-0.03168909589061514,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,1,neutral_z,0.8520259404182434,7.37741231918335,0.02858406748622656,50,0,1378.7516638183595,995.154755859375,7847.5478515625,5447.03564453125
layerwise,hidden_state,en_100m,en_fr_a,2,row_l2,0.14735261112451553,0.7306503057479858,-0.02744524276815355,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,2,neutral_z,0.856532107591629,7.629693031311035,0.026359715852886437,50,0,1387.1578198242187,1013.2435302734375,8222.0556640625,6161.94677734375
layerwise,hidden_state,en_100m,en_fr_a,3,row_l2,0.13382212191820145,0.6716388463973999,-0.02242951624561101,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,3,neutral_z,0.8565105962753295,7.651740074157715,0.02473095392808318,50,0,1387.1421459960939,1014.3060314941406,8781.919921875,7241.25830078125
layerwise,hidden_state,en_100m,en_fr_a,4,row_l2,0.12965984016656876,0.660858154296875,-0.021362267239019274,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,4,neutral_z,0.8584152340888977,7.556681156158447,0.027951612528413536,50,0,1379.3918127441407,1013.813115234375,9038.646484375,7592.32470703125
layerwise,hidden_state,en_100m,en_fr_a,5,row_l2,0.12545328453183174,0.6562834978103638,-0.018860939564183353,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,5,neutral_z,0.8554507422447205,7.458697319030762,0.025347279449924827,50,0,1379.2118347167968,1016.2069152832031,9351.2578125,7882.2822265625
layerwise,hidden_state,en_100m,en_fr_a,6,row_l2,0.12140493854880333,0.6453462839126587,-0.01694123609486269,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,6,neutral_z,0.8565952038764953,7.394933700561523,0.020448448389652187,50,0,1376.3127087402345,1011.5042749023437,9703.7333984375,8061.05078125
layerwise,hidden_state,en_100m,en_fr_a,7,row_l2,0.11953552961349487,0.6412560939788818,-0.017228675188744092,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,7,neutral_z,0.8581003701686859,7.176964282989502,0.021785911992192267,50,0,1354.2670666503907,1002.653134765625,9713.798828125,8200.697265625
layerwise,hidden_state,en_100m,en_fr_a,8,row_l2,0.11373527526855469,0.6235745549201965,-0.014149585184641182,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,8,neutral_z,0.854204351902008,6.403708457946777,0.018331886189989745,50,0,1312.1887231445312,996.9882360839844,9616.80078125,8522.89453125
layerwise,hidden_state,en_100m,en_fr_a,9,row_l2,0.11491605713963508,0.6523312926292419,-0.013680636717472225,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,9,neutral_z,0.8452228260040283,6.890522480010986,0.03516866465099156,50,0,1253.9420922851561,981.6012573242188,9152.8701171875,8504.126953125
layerwise,hidden_state,en_100m,en_fr_a,10,row_l2,0.11127595543861389,0.6390446424484253,-0.011590107553638518,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,10,neutral_z,0.8417748641967774,7.487139701843262,0.023060631908010693,50,0,1243.6437634277345,1010.2958618164063,10409.6982421875,8765.412109375
layerwise,hidden_state,en_100m,en_fr_a,11,row_l2,0.11443218156695366,0.7289817929267883,-0.014660948063246906,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,11,neutral_z,0.8806858056783676,7.407628059387207,0.013253954329993576,50,0,1287.3548168945313,1099.6690881347656,11242.2548828125,9686.1796875
layerwise,hidden_state,en_100m,en_fr_a,12,row_l2,0.13511677391827107,1.029815435409546,-0.026806124136783183,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fr_a,12,neutral_z,0.9406513905525208,7.705869674682617,0.02542302302084863,50,0,2.577989408969879,1.9932104277610778,21.722707748413086,16.792613983154297
layerwise,hidden_state,en_100m,en_fas_a,0,row_l2,0.10449161291122437,0.5430810451507568,-0.013787195596378296,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,0,neutral_z,0.7859222292900085,4.942268371582031,-0.04306540090590715,50,0,0.20195890426635743,0.2182730284333229,1.718713641166687,1.4759756326675415
layerwise,hidden_state,en_100m,en_fas_a,1,row_l2,0.15739291802048683,0.8663727641105652,-0.025036103097954766,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,1,neutral_z,0.8531175804138184,7.684844970703125,-0.019649919793009757,50,0,1378.7516760253907,1438.872830810547,7847.54638671875,8920.029296875
layerwise,hidden_state,en_100m,en_fas_a,2,row_l2,0.14555474251508713,0.8382536768913269,-0.02150167986517772,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,2,neutral_z,0.8517007744312286,7.762279510498047,-0.016825836263597013,50,0,1387.158134765625,1432.9064135742187,8222.056640625,10177.876953125
layerwise,hidden_state,en_100m,en_fas_a,3,row_l2,0.13601768925786017,0.794567346572876,-0.01651640759781003,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,3,neutral_z,0.8493632566928864,7.877971649169922,-0.017348094396293163,50,0,1387.1420080566406,1419.9292724609375,8781.91796875,10731.51953125
layerwise,hidden_state,en_100m,en_fas_a,4,row_l2,0.12961049973964692,0.771295428276062,-0.01614021573070204,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,4,neutral_z,0.8467195546627044,8.03171157836914,-0.015546961799263953,50,0,1379.391796875,1399.6522387695313,9038.6484375,11221.65234375
layerwise,hidden_state,en_100m,en_fas_a,5,row_l2,0.12752627953886986,0.7677562236785889,-0.016010956978425382,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,5,neutral_z,0.8585245883464814,8.117064476013184,-0.010660479683429003,50,0,1379.2118200683594,1371.098779296875,9351.2587890625,11444.6943359375
layerwise,hidden_state,en_100m,en_fas_a,6,row_l2,0.12261934012174606,0.7680506706237793,-0.0121919517358765,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,6,neutral_z,0.8588707888126373,8.321857452392578,-0.0023822650872170927,50,0,1376.3121948242188,1355.1838244628907,9703.7314453125,11696.720703125
layerwise,hidden_state,en_100m,en_fas_a,7,row_l2,0.12500204920768737,0.7837787866592407,-0.013469029595144092,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,7,neutral_z,0.8675205254554749,8.906435012817383,0.00247613113373518,50,0,1354.2669360351563,1334.2813940429687,9713.798828125,11295.7001953125
layerwise,hidden_state,en_100m,en_fas_a,8,row_l2,0.12133980512619019,0.797827959060669,-0.011521155973896384,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,8,neutral_z,0.8703108215332032,9.681894302368164,-0.0016578564047813416,50,0,1312.1889196777345,1343.9757995605469,9616.8017578125,11373.9033203125
layerwise,hidden_state,en_100m,en_fas_a,9,row_l2,0.1220154620707035,0.8263828754425049,-0.011682667781133204,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,9,neutral_z,0.8549351108074188,10.226863861083984,-0.0018030866235494614,50,0,1253.9422619628906,1396.97119140625,9152.8701171875,12103.5498046875
layerwise,hidden_state,en_100m,en_fas_a,10,row_l2,0.1250605410337448,0.7925062775611877,-0.008963299635797738,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,10,neutral_z,0.8467631816864014,10.595440864562988,-0.019364549156744033,50,0,1243.6435778808593,1489.3468334960937,10409.6962890625,12688.5244140625
layerwise,hidden_state,en_100m,en_fas_a,11,row_l2,0.1294995704293251,0.7865837216377258,-0.011130148600786925,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,11,neutral_z,0.8679668128490448,9.547323226928711,-0.01752500319853425,50,0,1287.3546545410156,1669.2139123535155,11242.25390625,13856.85546875
layerwise,hidden_state,en_100m,en_fas_a,12,row_l2,0.15688423737883567,0.9007205367088318,-0.02645704214926809,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_fas_a,12,neutral_z,0.9237096989154816,8.644498825073242,0.0043870473396964375,50,0,2.577988851070404,2.0235920763015747,21.72270393371582,14.555462837219238
layerwise,hidden_state,en_100m,en_nld_a,0,row_l2,0.09041339233517647,0.46364539861679077,-0.005085560909647029,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,0,neutral_z,0.7388661253452301,5.419646263122559,0.0026934195123612882,50,0,0.20195890694856644,0.2097630274295807,1.718713641166687,1.586435317993164
layerwise,hidden_state,en_100m,en_nld_a,1,row_l2,0.14918640613555909,0.8878393173217773,-0.025005503739230335,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,1,neutral_z,0.811912602186203,8.492378234863281,-0.00828051894903183,50,0,1378.7519116210938,1347.5945971679687,7847.5478515625,7576.28955078125
layerwise,hidden_state,en_100m,en_nld_a,2,row_l2,0.1447742100059986,0.8478602170944214,-0.022289284172002224,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,2,neutral_z,0.8134035837650299,8.468026161193848,-0.007383003705181182,50,0,1387.1572473144531,1359.5484375,8222.0546875,7973.0556640625
layerwise,hidden_state,en_100m,en_nld_a,3,row_l2,0.13492393270134925,0.685391902923584,-0.017292142091318966,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,3,neutral_z,0.8149227738380432,8.516922950744629,-0.00551455644890666,50,0,1387.141912841797,1361.656494140625,8781.916015625,9067.1181640625
layerwise,hidden_state,en_100m,en_nld_a,4,row_l2,0.12870806992053985,0.6479666829109192,-0.015976621843874453,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,4,neutral_z,0.8151517629623413,8.439781188964844,-0.0028515184158459305,50,0,1379.3918188476562,1364.7147021484375,9038.6484375,9525.27734375
layerwise,hidden_state,en_100m,en_nld_a,5,row_l2,0.12383504271507263,0.6298344731330872,-0.014265278524253517,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,5,neutral_z,0.8157686614990234,8.250213623046875,-0.0017331540677696467,50,0,1379.2118151855468,1369.2111315917969,9351.2578125,9557.0341796875
layerwise,hidden_state,en_100m,en_nld_a,6,row_l2,0.11925243154168129,0.6111161112785339,-0.009793804856017232,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,6,neutral_z,0.815209436416626,8.092357635498047,-0.0008039420656859874,50,0,1376.3126403808594,1362.610184326172,9703.7314453125,9424.7900390625
layerwise,hidden_state,en_100m,en_nld_a,7,row_l2,0.1174663645029068,0.6032658815383911,-0.010783750908449291,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,7,neutral_z,0.8157211458683014,7.8475260734558105,-0.0005798540636897088,50,0,1354.2670397949219,1349.37177734375,9713.7978515625,9589.5361328125
layerwise,hidden_state,en_100m,en_nld_a,8,row_l2,0.11328470334410667,0.5701732635498047,-0.0085472926532384,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,8,neutral_z,0.8086975228786468,7.514935493469238,-0.006255136355757713,50,0,1312.1885974121094,1314.621629638672,9616.7998046875,9644.6181640625
layerwise,hidden_state,en_100m,en_nld_a,9,row_l2,0.11131607040762902,0.5687259435653687,-0.007626696764491498,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,9,neutral_z,0.7936448609828949,7.479747295379639,0.00739974258467555,50,0,1253.942099609375,1267.0345947265625,9152.8681640625,9973.83203125
layerwise,hidden_state,en_100m,en_nld_a,10,row_l2,0.11005489975214004,0.5908570289611816,-0.008038099841214716,50,0,,,1.000000238418579,1.0
layerwise,hidden_state,en_100m,en_nld_a,10,neutral_z,0.7907715028524399,6.740817070007324,-0.011054136455059052,50,0,1243.6437084960937,1213.04234375,10409.6982421875,10041.36328125
layerwise,hidden_state,en_100m,en_nld_a,11,row_l2,0.11628722250461579,0.6222677230834961,-0.011766959363594651,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,11,neutral_z,0.827233110666275,9.124624252319336,-0.027050635209307075,50,0,1287.354765625,1271.6092102050782,11242.25390625,11018.279296875
layerwise,hidden_state,en_100m,en_nld_a,12,row_l2,0.13544223725795745,0.8806676864624023,-0.013779106398578734,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_nld_a,12,neutral_z,0.8878110325336457,9.839238166809082,-0.00944116573780775,50,0,2.577988703250885,1.993892114162445,21.72270393371582,16.672483444213867
layerwise,hidden_state,en_100m,en_ukr_a,0,row_l2,0.10396902397274971,0.5678385496139526,0.004558796614874155,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,0,neutral_z,0.7842468798160553,4.632412433624268,0.016520614717155695,50,0,0.20195893406867982,0.2281969094276428,1.718713641166687,1.5120580196380615
layerwise,hidden_state,en_100m,en_ukr_a,1,row_l2,0.1565298081934452,0.7788744568824768,-0.01676003951113671,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,1,neutral_z,0.881562774181366,8.420395851135254,0.037360116997733714,50,0,1378.75205078125,1184.7197619628905,7847.54833984375,8534.568359375
layerwise,hidden_state,en_100m,en_ukr_a,2,row_l2,0.14764052301645278,0.725509762763977,-0.013187103075906634,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,2,neutral_z,0.8792572939395904,8.392159461975098,0.03966236025094986,50,0,1387.1578295898437,1175.4204809570313,8222.0556640625,9312.00390625
layerwise,hidden_state,en_100m,en_ukr_a,3,row_l2,0.13961344376206397,0.7026976943016052,-0.009021468348801137,50,0,,,1.0,1.0
layerwise,hidden_state,en_100m,en_ukr_a,3,neutral_z,0.8800890696048737,8.179533004760742,0.037339290231466295,50,0,1387.1420446777345,1176.3239782714843,8781.919921875,9716.568359375
layerwise,hidden_state,en_100m,en_ukr_a,4,row_l2,0.1344788035750389,0.6924282312393188,-0.0060711829550564285,50,0,,,1.0000001192092896,1.0
layerwise,hidden_state,en_100m,en_ukr_a,4,neutral_z,0.8792254960536957,8.320914268493652,0.04060946129262447,50,0,1379.392032470703,1170.9209582519532,9038.6484375,10007.1015625
