repr_type,pair,axis,mean_abs_projection_diff,mean_rel_projection_diff,mean_signed_projection_diff
embedding_matrix,en_50m__vs__en_zh_a,elder->youth,0.20854973793029785,0.7206360697746277,-0.17355671525001526
embedding_matrix,en_50m__vs__en_zh_a,kin->stranger,0.19109204411506653,0.7219095826148987,0.1037093922495842
embedding_matrix,en_50m__vs__en_zh_a,prayer->reason,0.18872812390327454,0.685876727104187,0.12382080405950546
embedding_matrix,en_50m__vs__en_zh_a,solidarity->competition,0.18660791218280792,0.6891759037971497,-0.10005051642656326
embedding_matrix,en_50m__vs__en_zh_a,ancestor->novelty,0.1853141039609909,0.760958731174469,-0.1461927741765976
embedding_matrix,en_50m__vs__en_zh_a,restraint->indulgence,0.18234312534332275,0.7196296453475952,0.011050321161746979
embedding_matrix,en_50m__vs__en_zh_a,authority->deliberation,0.1817232072353363,0.6878342032432556,-0.10518527030944824
embedding_matrix,en_50m__vs__en_zh_a,lotus->rose,0.17710235714912415,0.6608654856681824,0.027730781584978104
embedding_matrix,en_50m__vs__en_zh_a,fasting->feasting,0.17357397079467773,0.6722148656845093,-0.05122557654976845
embedding_matrix,en_50m__vs__en_zh_a,individualism->collectivism,0.1708364188671112,0.6671774983406067,0.08533377200365067
embedding_matrix,en_50m__vs__en_zh_a,taboo->permissive,0.17001600563526154,0.6138224005699158,0.1246902197599411
embedding_matrix,en_50m__vs__en_zh_a,certainty->ambiguity,0.16849961876869202,0.7310861349105835,0.02451217919588089
embedding_matrix,en_50m__vs__en_zh_a,indigenous->diaspora,0.16623122990131378,0.6157877445220947,-0.003479090752080083
embedding_matrix,en_50m__vs__en_zh_a,patronage->meritocracy,0.16409832239151,0.6865832805633545,-0.047691818326711655
embedding_matrix,en_50m__vs__en_zh_a,spicy->mild,0.1632213592529297,0.7490614652633667,-0.055393051356077194
embedding_matrix,en_50m__vs__en_zh_a,script->image,0.1604204624891281,0.7231007814407349,0.06645649671554565
embedding_matrix,en_50m__vs__en_zh_a,rice->bread,0.1589524745941162,0.7507787942886353,-0.032502517104148865
embedding_matrix,en_50m__vs__en_zh_a,clan->individual,0.157545804977417,0.5810345411300659,-0.026604587212204933
embedding_matrix,en_50m__vs__en_zh_a,sacred->secular,0.15693317353725433,0.7326064109802246,-0.08342355489730835
embedding_matrix,en_50m__vs__en_zh_a,tradition->modernity,0.15395189821720123,0.5792806148529053,0.03160322830080986
embedding_matrix,en_50m__vs__en_zh_a,federal->centralized,0.15395012497901917,0.6479361653327942,0.09128018468618393
embedding_matrix,en_50m__vs__en_zh_a,vegetarian->meat,0.15314233303070068,0.6752057671546936,-0.05495214834809303
embedding_matrix,en_50m__vs__en_zh_a,assimilation->pluralism,0.1524645835161209,0.5936718583106995,-0.0730297863483429
embedding_matrix,en_50m__vs__en_zh_a,obedience->autonomy,0.15210787951946259,0.7172105312347412,-0.044462401419878006
embedding_matrix,en_50m__vs__en_zh_a,modest->revealing,0.15074633061885834,0.6624210476875305,0.05129712447524071
embedding_matrix,en_50m__vs__en_zh_a,mother->father,0.14922292530536652,0.7340856194496155,-0.09111858904361725
embedding_matrix,en_50m__vs__en_zh_a,ornate->plain,0.14744839072227478,0.6498057246208191,-0.055079322308301926
embedding_matrix,en_50m__vs__en_zh_a,pilgrim->spectator,0.145790696144104,0.5998679995536804,0.030811751261353493
embedding_matrix,en_50m__vs__en_zh_a,conformity->dissent,0.14542418718338013,0.7427263259887695,-0.03512217476963997
embedding_matrix,en_50m__vs__en_zh_a,formal->casual,0.14379623532295227,0.6608790755271912,-0.07156830281019211
