repr_type,pair,axis,mean_abs_projection_diff,mean_rel_projection_diff,mean_signed_projection_diff
embedding_matrix,en_50m_s1__vs__en_50m_s2,kin->stranger,0.1577993482351303,0.6872530579566956,-0.07978637516498566
embedding_matrix,en_50m_s1__vs__en_50m_s2,solidarity->competition,0.14964541792869568,0.7594521641731262,-0.052795812487602234
embedding_matrix,en_50m_s1__vs__en_50m_s2,lineage->mobility,0.14939852058887482,0.8131082653999329,0.06584740430116653
embedding_matrix,en_50m_s1__vs__en_50m_s2,taboo->permissive,0.14121359586715698,0.6417014598846436,-0.046892739832401276
embedding_matrix,en_50m_s1__vs__en_50m_s2,clan->individual,0.1363457888364792,0.6106841564178467,-0.0198863185942173
embedding_matrix,en_50m_s1__vs__en_50m_s2,prayer->reason,0.13492263853549957,0.7130302786827087,0.032093461602926254
embedding_matrix,en_50m_s1__vs__en_50m_s2,homeland->migration,0.13305018842220306,0.6886239051818848,0.055442336946725845
embedding_matrix,en_50m_s1__vs__en_50m_s2,democracy->monarchy,0.13221527636051178,0.7255368232727051,-0.019587168470025063
embedding_matrix,en_50m_s1__vs__en_50m_s2,script->image,0.12952019274234772,0.6857746839523315,0.056773826479911804
embedding_matrix,en_50m_s1__vs__en_50m_s2,lotus->rose,0.12530504167079926,0.585861086845398,0.04913470894098282
embedding_matrix,en_50m_s1__vs__en_50m_s2,mourning->celebration,0.12193887680768967,0.6277430057525635,-0.03964472934603691
embedding_matrix,en_50m_s1__vs__en_50m_s2,conformity->dissent,0.12187720090150833,0.7251260876655579,-0.07000978291034698
embedding_matrix,en_50m_s1__vs__en_50m_s2,uniform->personalized,0.12181103229522705,0.6180105209350586,-0.02760033868253231
embedding_matrix,en_50m_s1__vs__en_50m_s2,pilgrimage->tourism,0.11988648772239685,0.7001312971115112,-0.05163924768567085
embedding_matrix,en_50m_s1__vs__en_50m_s2,pilgrim->spectator,0.11954636871814728,0.5751064419746399,0.02172667533159256
embedding_matrix,en_50m_s1__vs__en_50m_s2,ritual->routine,0.11953134089708328,0.6352238655090332,0.02922731079161167
embedding_matrix,en_50m_s1__vs__en_50m_s2,customary->codified,0.11879868805408478,0.6909816861152649,0.04253219813108444
embedding_matrix,en_50m_s1__vs__en_50m_s2,tea->coffee,0.11724196374416351,0.7354592680931091,0.06033600494265556
embedding_matrix,en_50m_s1__vs__en_50m_s2,patronage->meritocracy,0.11683224141597748,0.6500850319862366,-0.04201734438538551
embedding_matrix,en_50m_s1__vs__en_50m_s2,ornate->plain,0.11598823219537735,0.626852810382843,-0.018850157037377357
embedding_matrix,en_50m_s1__vs__en_50m_s2,federal->centralized,0.11593940854072571,0.565981924533844,0.01815428026020527
embedding_matrix,en_50m_s1__vs__en_50m_s2,lunar->solar,0.11586420983076096,0.7006077766418457,-0.04207209125161171
embedding_matrix,en_50m_s1__vs__en_50m_s2,hierarchy->equality,0.11356842517852783,0.7134336233139038,0.05666925758123398
embedding_matrix,en_50m_s1__vs__en_50m_s2,elder->youth,0.11340957134962082,0.5952933430671692,0.030691932886838913
embedding_matrix,en_50m_s1__vs__en_50m_s2,tradition->modernity,0.11285309493541718,0.47698473930358887,0.018038876354694366
embedding_matrix,en_50m_s1__vs__en_50m_s2,assimilation->pluralism,0.11240043491125107,0.6104991436004639,0.006089515518397093
embedding_matrix,en_50m_s1__vs__en_50m_s2,modest->revealing,0.11117371916770935,0.6319334506988525,-0.03126368299126625
