repr_type,pair,axis,mean_abs_projection_diff,mean_rel_projection_diff,mean_signed_projection_diff
embedding_matrix,nld_50m__vs__en_nld_a,uniform->personalized,0.17461572587490082,0.8204683661460876,0.03137585520744324
embedding_matrix,nld_50m__vs__en_nld_a,indigenous->diaspora,0.1661388874053955,0.8535383343696594,0.06270086765289307
embedding_matrix,nld_50m__vs__en_nld_a,tradition->modernity,0.16451123356819153,0.816879391670227,-0.06146813556551933
embedding_matrix,nld_50m__vs__en_nld_a,taboo->permissive,0.162572979927063,0.7846403121948242,0.02508041448891163
embedding_matrix,nld_50m__vs__en_nld_a,vegetarian->meat,0.15641793608665466,0.8154861927032471,-0.01784774288535118
embedding_matrix,nld_50m__vs__en_nld_a,modest->revealing,0.152852863073349,0.8336661458015442,0.06918410956859589
embedding_matrix,nld_50m__vs__en_nld_a,assimilation->pluralism,0.14992232620716095,0.7987394332885742,-0.09948838502168655
embedding_matrix,nld_50m__vs__en_nld_a,lotus->rose,0.14816953241825104,0.7913329601287842,0.03312677517533302
embedding_matrix,nld_50m__vs__en_nld_a,federal->centralized,0.14349669218063354,0.7373366355895996,0.02465016022324562
embedding_matrix,nld_50m__vs__en_nld_a,veiled->unveiled,0.14133279025554657,0.8171737194061279,0.012225775048136711
embedding_matrix,nld_50m__vs__en_nld_a,pilgrim->spectator,0.1410025954246521,0.8105437159538269,-0.059927619993686676
embedding_matrix,nld_50m__vs__en_nld_a,individualism->collectivism,0.14083093404769897,0.7459343075752258,0.08145645260810852
embedding_matrix,nld_50m__vs__en_nld_a,fermented->fresh,0.13691313564777374,0.7812926769256592,-0.01116792019456625
embedding_matrix,nld_50m__vs__en_nld_a,clan->individual,0.1349751353263855,0.6642988920211792,-0.04280659556388855
embedding_matrix,nld_50m__vs__en_nld_a,solidarity->competition,0.13486804068088531,0.8028309941291809,-0.08103339374065399
embedding_matrix,nld_50m__vs__en_nld_a,homeland->migration,0.13419204950332642,0.8006722331047058,-0.054730601608753204
embedding_matrix,nld_50m__vs__en_nld_a,obedience->autonomy,0.13381387293338776,0.8158693313598633,-0.049891844391822815
embedding_matrix,nld_50m__vs__en_nld_a,ornate->plain,0.1334107369184494,0.7777888178825378,0.001582519500516355
embedding_matrix,nld_50m__vs__en_nld_a,authority->deliberation,0.13319414854049683,0.7768314480781555,0.033113036304712296
embedding_matrix,nld_50m__vs__en_nld_a,duty->freedom,0.1322767734527588,0.7895245552062988,-0.0562533438205719
embedding_matrix,nld_50m__vs__en_nld_a,patronage->meritocracy,0.1318281888961792,0.7906507849693298,0.01899559423327446
embedding_matrix,nld_50m__vs__en_nld_a,restraint->indulgence,0.12593089044094086,0.8068254590034485,0.07105859369039536
embedding_matrix,nld_50m__vs__en_nld_a,prayer->reason,0.1257462203502655,0.8056759238243103,0.07247573137283325
embedding_matrix,nld_50m__vs__en_nld_a,elder->youth,0.12515448033809662,0.7821064591407776,-0.03395460546016693
embedding_matrix,nld_50m__vs__en_nld_a,fasting->feasting,0.12506519258022308,0.7894719839096069,0.024757593870162964
embedding_matrix,nld_50m__vs__en_nld_a,ancestor->novelty,0.12207337468862534,0.7944021224975586,0.03334765136241913
embedding_matrix,nld_50m__vs__en_nld_a,sacred->secular,0.1196562871336937,0.7303203344345093,-0.0006462154560722411
embedding_matrix,nld_50m__vs__en_nld_a,majority->minority,0.11799544841051102,0.7798004746437073,-0.028447503224015236
embedding_matrix,nld_50m__vs__en_nld_a,kin->stranger,0.11693327873945236,0.8243449926376343,0.02031690441071987
embedding_matrix,nld_50m__vs__en_nld_a,honor->shame,0.11485578119754791,0.7611357569694519,-0.016068119555711746
embedding_matrix,nld_50m__vs__en_nld_a,script->image,0.11433038860559464,0.7741230130195618,0.007258335128426552
embedding_matrix,nld_50m__vs__en_nld_a,democracy->monarchy,0.11426879465579987,0.8127466440200806,0.007936063222587109
embedding_matrix,nld_50m__vs__en_nld_a,ritual->routine,0.1119382306933403,0.7709735631942749,-7.4944496191164944e-06
embedding_matrix,nld_50m__vs__en_nld_a,pilgrimage->tourism,0.1118030846118927,0.8007088899612427,0.01238037645816803
embedding_matrix,nld_50m__vs__en_nld_a,formal->casual,0.10955154150724411,0.6722162961959839,0.0012690830044448376
embedding_matrix,nld_50m__vs__en_nld_a,local->global,0.10913300514221191,0.7099370360374451,0.021919341757893562
embedding_matrix,nld_50m__vs__en_nld_a,rice->bread,0.10696035623550415,0.8025780320167542,0.028122687712311745
embedding_matrix,nld_50m__vs__en_nld_a,black->gold,0.10616714507341385,0.7337050437927246,0.006782188545912504
embedding_matrix,nld_50m__vs__en_nld_a,certainty->ambiguity,0.10611406713724136,0.775481104850769,-0.0054647610522806644
embedding_matrix,nld_50m__vs__en_nld_a,spicy->mild,0.10609077662229538,0.7476010322570801,-0.01060729194432497
embedding_matrix,nld_50m__vs__en_nld_a,lineage->mobility,0.10361777991056442,0.7870028018951416,-0.005331431049853563
embedding_matrix,nld_50m__vs__en_nld_a,white->red,0.10240074247121811,0.7573765516281128,0.0008384285029023886
embedding_matrix,nld_50m__vs__en_nld_a,mourning->celebration,0.09918998181819916,0.7652774453163147,-0.016816498711705208
embedding_matrix,nld_50m__vs__en_nld_a,conformity->dissent,0.0984850749373436,0.7689873576164246,-0.025026405230164528
embedding_matrix,nld_50m__vs__en_nld_a,customary->codified,0.09835297614336014,0.7712920904159546,0.03564097732305527
