repr_type,model_a,model_b,jaccard_at_k_mean,jaccard_at_k_std,frobenius_cultural_similarity,procrustes_anchor_residual_fro,procrustes_anchor_residual_per_anchor,axis_abs_projection_diff_mean,axis_abs_projection_diff_rel_mean,axis_abs_projection_diff_max,axis_signed_projection_diff_mean
embedding_matrix,ukr_50m,en_ukr_a,0.6745089155316372,0.28757516340440376,0.1514434356689453,107.71753692626953,0.035905845642089845,0.14485109567642213,0.8341414844989776,0.2570286989212036,0.01165444026235491
embedding_matrix,ukr_50m,en_ukr_b,0.6699829254583773,0.28748156066356256,0.13484480285644532,109.25621032714844,0.036418736775716144,0.13262211933732032,0.82394149184227,0.22174003720283508,0.008446133151592221
embedding_matrix,ukr_100m,en_ukr_a,0.6827433955165167,0.2849714801305022,0.1535284423828125,108.84187316894531,0.036280624389648436,0.14465092450380326,0.823540141582489,0.24846558272838593,0.01236495696939528
embedding_matrix,ukr_100m,en_ukr_b,0.6757193709356115,0.28677445560935555,0.1371238250732422,110.30900573730469,0.036769668579101564,0.13264359906315804,0.8134490704536438,0.22067996859550476,0.009156649648211897
pre_lmhead_contextual,ukr_50m,en_ukr_a,0.8637883661033025,0.15278627078656218,0.2678871765136719,612.6480712890625,0.20421602376302084,3.1597182655334475,0.6632380598783493,10.08299446105957,0.6720918220281601
pre_lmhead_contextual,ukr_50m,en_ukr_b,0.8596603258402206,0.15430976409748684,0.2865677490234375,603.2561645507812,0.20108538818359376,2.9500815796852113,0.6680575996637345,11.615767478942871,0.24357182240928524
pre_lmhead_contextual,ukr_100m,en_ukr_a,0.8907110452589782,0.13000031709660032,0.3181180114746094,594.2785034179688,0.19809283447265624,3.5940912795066833,0.7145067954063415,12.295012474060059,0.27403454668819904
pre_lmhead_contextual,ukr_100m,en_ukr_b,0.8856779963931938,0.1329875169732818,0.335861328125,584.20068359375,0.19473356119791665,3.1991515254974363,0.6883164176344871,10.27066421508789,-0.15448573097586632
