repr_type,model_a,model_b,metric,mean,ci_low,ci_high
embedding_matrix,fr_50m,en_fr_a,jaccard_at_k_mean,0.673741260282836,0.655637562796596,0.690230432487395
embedding_matrix,fr_50m,en_fr_a,axis_abs_projection_diff_mean,0.11306273547597226,0.1082122013494372,0.11800611730664964
embedding_matrix,fr_50m,en_fr_a,frobenius_cultural_similarity,0.1114317664718628,0.10828938312530517,0.1146070505142212
embedding_matrix,fr_50m,en_fr_b,jaccard_at_k_mean,0.6686633311558362,0.6499963773933345,0.6871229681786059
embedding_matrix,fr_50m,en_fr_b,axis_abs_projection_diff_mean,0.1104300315558165,0.10585961997881528,0.11518179553374644
embedding_matrix,fr_50m,en_fr_b,frobenius_cultural_similarity,0.10905196438598634,0.10632379627227784,0.11193853111267091
embedding_matrix,fr_100m,en_fr_a,jaccard_at_k_mean,0.6893429415626923,0.672341477557165,0.7065627456527329
embedding_matrix,fr_100m,en_fr_a,axis_abs_projection_diff_mean,0.11811191178068514,0.11325858322530981,0.12302734725177285
embedding_matrix,fr_100m,en_fr_a,frobenius_cultural_similarity,0.11258201662826539,0.10969511089324951,0.11553360557556151
embedding_matrix,fr_100m,en_fr_b,jaccard_at_k_mean,0.686247751264904,0.6681923912912313,0.7037984311821933
embedding_matrix,fr_100m,en_fr_b,axis_abs_projection_diff_mean,0.11420179092042144,0.10924364792183038,0.11918451532348986
embedding_matrix,fr_100m,en_fr_b,frobenius_cultural_similarity,0.10990612300491333,0.10736577224731446,0.11261935024261474
pre_lmhead_contextual,fr_50m,en_fr_a,jaccard_at_k_mean,0.8668867573844307,0.8576025608495648,0.8758216897429665
pre_lmhead_contextual,fr_50m,en_fr_a,axis_abs_projection_diff_mean,3.3360168865799906,2.9654717747569084,3.715194311141968
pre_lmhead_contextual,fr_50m,en_fr_a,frobenius_cultural_similarity,0.19158585730743408,0.18281402587890627,0.2004733001708984
pre_lmhead_contextual,fr_50m,en_fr_b,jaccard_at_k_mean,0.8547995274555944,0.8452457195641169,0.8639845036397384
pre_lmhead_contextual,fr_50m,en_fr_b,axis_abs_projection_diff_mean,3.2486894867730145,2.860111487329006,3.6684881283044817
pre_lmhead_contextual,fr_50m,en_fr_b,frobenius_cultural_similarity,0.20308543753051755,0.1931018695831299,0.21329498863220211
pre_lmhead_contextual,fr_100m,en_fr_a,jaccard_at_k_mean,0.8590968559369266,0.8500858811037014,0.8683795191140422
pre_lmhead_contextual,fr_100m,en_fr_a,axis_abs_projection_diff_mean,4.238123352948427,3.7591600807309153,4.7371881282329555
pre_lmhead_contextual,fr_100m,en_fr_a,frobenius_cultural_similarity,0.18980395148468016,0.18128878479003907,0.19881258468627927
pre_lmhead_contextual,fr_100m,en_fr_b,jaccard_at_k_mean,0.8515745603703602,0.8418396515456539,0.8610016356684288
pre_lmhead_contextual,fr_100m,en_fr_b,axis_abs_projection_diff_mean,4.24576130959034,3.7191371310949326,4.781683201491832
pre_lmhead_contextual,fr_100m,en_fr_b,frobenius_cultural_similarity,0.20203306659698483,0.19172168006896972,0.21224468727111814
contextual_over_embedding,fr_50m,en_fr_a,axis_ratio_contextual_over_embedding,29.607207769703813,26.046098882459336,33.20609857979531
contextual_over_embedding,fr_50m,en_fr_b,axis_ratio_contextual_over_embedding,29.41016057670266,25.870080165387737,33.618398776694775
contextual_over_embedding,fr_100m,en_fr_a,axis_ratio_contextual_over_embedding,35.889048498970176,31.5596051716194,40.28085584868987
contextual_over_embedding,fr_100m,en_fr_b,axis_ratio_contextual_over_embedding,37.10653963807609,32.50837354616892,42.19195584345333
