repr_type,model_a,model_b,jaccard_at_k_mean,jaccard_at_k_std,frobenius_cultural_similarity,procrustes_anchor_residual_fro,procrustes_anchor_residual_per_anchor,axis_abs_projection_diff_mean,axis_abs_projection_diff_rel_mean,axis_abs_projection_diff_max,axis_signed_projection_diff_mean
embedding_matrix,fas_50m,en_fas_a,0.6797087154710992,0.28347054321967574,0.14534744262695312,106.23957061767578,0.035413190205891926,0.12903420701622964,0.831969267129898,0.19377313554286957,-0.012387577755143866
embedding_matrix,fas_50m,en_fas_b,0.6737688086788619,0.29174695036514725,0.14302340698242189,107.0277328491211,0.03567591094970703,0.13664907172322274,0.842199124097824,0.2087181806564331,-0.00504029696341604
embedding_matrix,fas_100m,en_fas_a,0.6834108617193745,0.2825326258699672,0.14517050170898438,107.05829620361328,0.03568609873453776,0.12943039268255233,0.8259209311008453,0.19495464861392975,-0.012178639611229301
embedding_matrix,fas_100m,en_fas_b,0.6823125577308549,0.28639389284006844,0.1434247283935547,107.74581909179688,0.03591527303059896,0.13665178000926972,0.8344821941852569,0.20663268864154816,-0.004831357474904508
pre_lmhead_contextual,fas_50m,en_fas_a,0.853971040742688,0.162833162184068,0.4083955078125,551.1648559570312,0.18372161865234374,2.634207466840744,0.7992502498626709,7.091549873352051,-0.39830728732049464
pre_lmhead_contextual,fas_50m,en_fas_b,0.861967373008091,0.15489837137978013,0.34096905517578124,541.0784301757812,0.18035947672526043,2.4222033071517943,0.7920516729354858,6.246819019317627,-0.02783868595957756
pre_lmhead_contextual,fas_100m,en_fas_a,0.8725680362648672,0.1563277579578242,0.4088197326660156,543.2781982421875,0.18109273274739585,2.906685998439789,0.7999719959497452,7.213069438934326,-0.194989655315876
pre_lmhead_contextual,fas_100m,en_fas_b,0.8787014853238228,0.14730329022462404,0.3413197021484375,533.7265014648438,0.17790883382161457,2.6739573419094085,0.7856443327665329,7.459367752075195,0.17547909252345562
